periodo;codigo;nome;turma;siape;horario;matricula;nota;situacao
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;3;3891450-8;2T34 (13/02/2017 - 01/07/2017);20160107522;4.60;CANCELADO
1;ECT2202;ÁLGEBRA LINEAR;3;1091102-4;35T56 (13/02/2017 - 01/07/2017);20160108000;0.00;TRANCADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;8;1879244-0;36T34 (13/02/2017 - 01/07/2017);20160142011;0.50;REPROVADO
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;2;1648476-4;35M34 (13/02/2017 - 01/07/2017);20160001908;4.20;REPROVADO
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;3;1672409-9,1717461-1;46M34 (13/02/2017 - 01/07/2017);2016090808;6.70;APROVADO POR NOTA
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05B;4687943-1,2312423-9;7T12  35N12 (13/02/2017 - 27/06/2017);2016012697;-;INDEFERIDO
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;4;1319338-6;2N12 (13/02/2017 - 01/07/2017);2016022577;3.00;CANCELADO
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01B;1718775-5,3057895-9;24T12 (13/02/2017 - 19/03/2017), 2M56  24T12 (20/03/2017 - 31/03/2017),  24T12 (01/04/2017 - 01/07/2017);2015090877;7.00;APROVADO
1;MEC1609;MECÂNICA DOS SÓLIDOS II;1;434906-9;46M56 (13/02/2017 - 01/07/2017);2011006605;0.40;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;1;3913659-2;2T12 (13/02/2017 - 01/07/2017);20160001309;6.90;APROVADO POR NOTA
1;ECT2201;CÁLCULO II;5;1912054-2;46N34 (13/02/2017 - 01/07/2017);2016012875;5.10;APROVADO POR NOTA
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;5;1674419-7;24N12 (13/02/2017 - 01/07/2017);20160147420;7.00;APROVADO
1;ECT2201;CÁLCULO II;1;2583622-8;46T34 (13/02/2017 - 01/07/2017);2016015071;3.40;REPROVADO
1;CIV1105;ECOLOGIA APLICADA À ENGENHARIA AMBIENTAL;1;1177742-9;23T12;2015020291;0.00;REPROVADO
1;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;1;3891450-8;4M12 (13/02/2017 - 01/07/2017);20160141883;5.20;APROVADO POR NOTA
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;5;1148551-7;4N12 (13/02/2017 - 01/07/2017);2016016515;7.70;APROVADO
1;MEC1701;PROCESSOS DE FABRICAÇÃO MECÂNICA II;2;1154326-6;46N34 (13/02/2017 - 01/07/2017);2012926263;6.30;APROVADO POR NOTA
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;3;3891450-8;2T34 (13/02/2017 - 01/07/2017);20160109189;5.70;APROVADO POR NOTA
1;ECT2301;CÁLCULO III;1;1753781-1;46M34 (13/02/2017 - 01/07/2017);20150125287;3.80;REPROVADO
1;ECT2401;COMPUTAÇÃO NUMÉRICA;03C;1805797-9;35T34 (13/02/2017 - 31/03/2017), 5M56  35T34 (01/04/2017 - 01/07/2017);2014056478;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2103;CÁLCULO I;8;2141197-4;35T34 (13/02/2017 - 01/07/2017);20160107228;0.00;CANCELADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05A;2312423-9;6T34  35N12 (13/02/2017 - 27/06/2017);20150127272;0.20;REPROVADO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05A;1170845-1;6T34  35N12 (13/02/2017 - 01/07/2017);2015001062;2.20;REPROVADO
1;ECT2202;ÁLGEBRA LINEAR;3;1091102-4;35T56 (13/02/2017 - 01/07/2017);2014097013;-;INDEFERIDO
1;DCA0124;AUTOMAÇÃO INDUSTRIAL;2;2241170-6,1153006-7;24M56;20170003254;6.10;APROVADO POR NOTA
1;ECT2104;QUÍMICA GERAL;01A;1523912-0;25M34  2T12 (13/02/2017 - 01/07/2017);20160109080;-;INDEFERIDO
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;3;3891450-8;2T34 (13/02/2017 - 01/07/2017);2016012570;6.80;APROVADO POR NOTA
1;DEB0504;INTRODUÇÃO À ENGENHARIA BIOMÉDICA;1;1752038-1;35N12;2013020668;7.00;APROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;11B;2459504-9,1763991-5;4M34  35T34 (13/02/2017 - 27/06/2017);2016016355;0.20;REPROVADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;5;1066958-4;35N34 (13/02/2017 - 01/07/2017);20170002972;1.20;REPROVADO POR MÉDIA E POR FALTAS
1;MTR0922;QUIMICA APLICADA PARA ENGENHARIA DE MATERIAIS;1;1883170-4;24T56;2011014090;5.50;APROVADO POR NOTA
1;DCA0120;PROJETO E DESENVOLVIMENTO DE SOFTWARE;1;4809342-6;35M12;2013023418;2.70;REPROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;04B;2312423-9,4687943-1;7T12  35N34 (13/02/2017 - 27/06/2017);20160153614;0.40;REPROVADO
1;IMD0323;METODOLOGIAS DE PROJETOS EM SISTEMAS EMBARCADOS;1;2974721-1;24M56 (13/02/2017 - 01/07/2017);2013063342;-;TRANCADO
1;ECT2202;ÁLGEBRA LINEAR;3;1091102-4;35T56 (13/02/2017 - 01/07/2017);2015015273;-;INDEFERIDO
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;4;1319338-6;2N12 (13/02/2017 - 01/07/2017);2016022719;6.00;APROVADO POR NOTA
1;ADM0523;EMPREENDEDORISMO E PLANO DE NEGÓCIOS;4;330898-9;24T34;2012918341;6.10;APROVADO POR NOTA
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;1;2242299-6;2M12 (13/02/2017 - 01/07/2017);2016019437;-;CANCELADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;1;1801831-1;35T34 (13/02/2017 - 01/07/2017);2016013550;6.30;APROVADO POR NOTA
1;ECT2201;CÁLCULO II;3;1671983-4;46T12 (13/02/2017 - 01/07/2017);2015082768;5.20;APROVADO POR NOTA
1;MEC1608;MÁQUINAS DE FLUXO;1;349104-0;35M56 (13/02/2017 - 01/07/2017);2014029354;9.00;APROVADO
1;DEB0511;ACREDITAÇÃO HOSPITALAR;1;1229030-2;6M3456;2014029292;10.00;APROVADO
1;ECT2103;CÁLCULO I;6;2646069-8;2356N34 (25/04/2017 - 01/07/2017);20160143073;4.00;REPROVADO
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;5;2087054-1;2N12 (13/02/2017 - 01/07/2017);20160108403;-;DESISTENCIA
1;ECT2307;FÍSICA EXPERIMENTAL I;07A;2325464-7;6T123 (13/02/2017 - 18/03/2017),  6T123 (01/05/2017 - 01/07/2017);20150125616;6.40;APROVADO POR NOTA
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;1;1718474-8;35M34 (13/02/2017 - 01/07/2017);20160108440;5.20;APROVADO POR NOTA
1;ECT2201;CÁLCULO II;3;1671983-4;46T12 (13/02/2017 - 01/07/2017);2016020699;1.60;REPROVADO
1;ECT2416;EXPRESSÃO GRÁFICA;05B;2266607-1;6N1234 (13/02/2017 - 21/05/2017),  35T56 (22/05/2017 - 29/06/2017),  7N12 (30/06/2017 - 01/07/2017);2014072373;6.90;APROVADO POR NOTA
1;ECT2512;FUNDAMENTOS DE PROPRIEDADE INTELECTUAL E TRANSFERÊNCIA DE TECNOLOGIA;1;1753896-5;46M56 (13/02/2017 - 01/07/2017);2012918510;-;DESISTENCIA
1;DCA0118;PROCESSAMENTO DIGITAL DE SINAIS;2;1543191-8;24M12;2013018113;0.10;REPROVADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;3;2571630-3;46T56 (13/02/2017 - 01/07/2017);2016011493;5.30;APROVADO POR NOTA
1;ECT2413;MECÂNICA DOS FLUIDOS;4;2384379-1,2524058-9,2391566-0;24N12 (13/02/2017 - 01/07/2017);2015011050;9.60;APROVADO
1;ECT2414;ELETRICIDADE APLICADA;02C;1569480-3;35M34  3T12 (13/02/2017 - 31/03/2017), 35M34 (01/04/2017 - 01/07/2017);2012926245;-;INDEFERIDO
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;3;1648476-4;35M56 (13/02/2017 - 01/07/2017);2015091032;0.10;REPROVADO POR MÉDIA E POR FALTAS
1;MEC1508;DINÂMICA;3;1154326-6;35T34 (13/02/2017 - 01/07/2017);2014084801;-;INDEFERIDO
1;ECT2103;CÁLCULO I;4;2196137-1;2356N12 (25/04/2017 - 01/07/2017);20160106507;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2103;CÁLCULO I;1;2571630-3;2356M34 (25/04/2017 - 01/07/2017);20160142586;-;INDEFERIDO
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;5;2218079-8;35N34 (13/02/2017 - 01/07/2017);2016020053;-;CANCELADO
1;ECT2416;EXPRESSÃO GRÁFICA;03A;2246099-5,1772123-9;35M56 (13/02/2017 - 21/05/2017),  35T12 (22/05/2017 - 01/07/2017);20150126159;-;INDEFERIDO
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;1;1717461-1,1672409-9;46M56 (13/02/2017 - 01/07/2017);2016015634;-;INDEFERIDO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;1;1801831-1;35T34 (13/02/2017 - 01/07/2017);2014085362;-;INDEFERIDO
1;ECT2414;ELETRICIDADE APLICADA;03A;1658061-5;2T56  24N34 (13/02/2017 - 31/03/2017),  24N34 (01/04/2017 - 01/07/2017);2013070150;5.30;APROVADO POR NOTA
1;ECT2413;MECÂNICA DOS FLUIDOS;4;2391566-0,2524058-9,2384379-1;24N12 (13/02/2017 - 01/07/2017);2015014230;6.70;APROVADO POR NOTA
1;ECT2540;PROGRAMAÇÃO ORIENTADA A OBJETOS;01A;2114893-9;35T34 (13/02/2017 - 01/07/2017);2012917685;0.40;REPROVADO
1;ECT2201;CÁLCULO II;6;2583622-8;46T12 (13/02/2017 - 01/07/2017);2014048850;3.60;REPROVADO
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;4;2242299-6;2N34 (13/02/2017 - 01/07/2017);20160109044;4.00;REPROVADO
1;DCA0107;SISTEMAS DE TRANSMISSAO DE DADOS;2;6347003-1;35M56;2014066231;-;DESISTENCIA
1;FPE0087;LÍNGUA BRASILEIRA DE SINAIS - LIBRAS;15;1107727-3;2N1234 (13/02/2017 - 01/07/2017);2014066527;9.20;APROVADO
1;ECT2401;COMPUTAÇÃO NUMÉRICA;01C;1671947-8;24T56 (13/02/2017 - 31/03/2017), 3M56  24T56 (01/04/2017 - 01/07/2017);2015010535;2.30;REPROVADO
1;ECT2103;CÁLCULO I;8;2141197-4;35T34 (13/02/2017 - 01/07/2017);2015096315;-;CANCELADO
1;ECT2414;ELETRICIDADE APLICADA;03B;1658061-5;3T56  24N34 (13/02/2017 - 31/03/2017),  24N34 (01/04/2017 - 01/07/2017);2014084820;0.60;CANCELADO
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;1;1718474-8;35M34 (13/02/2017 - 01/07/2017);2016010413;4.30;REPROVADO
1;ECT2103;CÁLCULO I;4;2196137-1;2356N12 (25/04/2017 - 01/07/2017);20150127263;-;CANCELADO
1;DCA0100;MATEMATICA DISCRETA;1;1149639-0;35M56;2015011130;8.50;APROVADO
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01B;1718775-5,3057895-9;24T12 (13/02/2017 - 19/03/2017), 2M56  24T12 (20/03/2017 - 31/03/2017),  24T12 (01/04/2017 - 01/07/2017);2015014472;-;CANCELADO
1;ECT2307;FÍSICA EXPERIMENTAL I;06A;2913810-0;5T456 (13/02/2017 - 18/03/2017),  5T456 (01/05/2017 - 01/07/2017);20150127755;7.00;APROVADO
1;ECT2201;CÁLCULO II;4;1912054-2;46N12 (13/02/2017 - 01/07/2017);2015082104;1.50;CANCELADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;3;2087565-9;35N12 (13/02/2017 - 01/07/2017);2014074761;5.00;APROVADO POR NOTA
1;ECT2412;MECÂNICA DOS SÓLIDOS;3;2087565-9;35N12 (13/02/2017 - 01/07/2017);2014029194;-;CANCELADO
1;MEC1608;MÁQUINAS DE FLUXO;1;349104-0;35M56 (13/02/2017 - 01/07/2017);2013073394;5.40;APROVADO POR NOTA
1;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;2;1746024-9;4M56 (13/02/2017 - 01/07/2017);20160141963;5.70;APROVADO POR NOTA
1;CIV0348;LEGISLACAO E SEGURANCA DO TRABALHO;2;1330408-1;24N12;2014026316;-;INDEFERIDO
1;ECT2104;QUÍMICA GERAL;02C;3432383-1;25M56 4M12 (13/02/2017 - 01/07/2017);2016017110;-;INDEFERIDO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05C;1159567-3,1170845-1;7T12  35N12 (13/02/2017 - 01/07/2017);2016011635;5.90;APROVADO POR NOTA
1;ECT2301;CÁLCULO III;3;1753781-1;46M12 (13/02/2017 - 01/07/2017);20150127719;4.50;REPROVADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;1;1894891-1;46T12 (13/02/2017 - 01/07/2017);2016014495;1.70;REPROVADO
1;QUI1000;QUÍMICA AMBIENTAL;1;1714946-2;46T12;2013021979;6.10;APROVADO POR NOTA
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;1;1801831-1;35T34 (13/02/2017 - 01/07/2017);2016013175;5.00;APROVADO POR NOTA
1;ADM0523;EMPREENDEDORISMO E PLANO DE NEGÓCIOS;5;1149367-6;24T12;2015014534;4.70;CANCELADO
1;DEB0602;PROCESSOS E CERTIFICAÇÃO DE SOFTWARE EM SAÚDE;1;2488270-6;2N34 4N12;2013046510;-;TRANCADO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05D;1159567-3,1170845-1;7T34  35N12 (13/02/2017 - 01/07/2017);20150126275;-;INDEFERIDO
1;ECT2201;CÁLCULO II;2;1671983-4;46T34 (13/02/2017 - 01/07/2017);20160107166;1.70;REPROVADO
1;ECT2500;INTRODUÇÃO ÀS ENGENHARIAS;1;1640260-1;2T34 (13/02/2017 - 01/07/2017);2015096137;9.30;APROVADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1066958-4;36T56 (13/02/2017 - 01/07/2017);2014074350;2.20;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2202;ÁLGEBRA LINEAR;2;1091102-4;35T12 (13/02/2017 - 01/07/2017);2014056226;0.00;TRANCADO
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01B;1718775-5,3057895-9;24T12 (13/02/2017 - 19/03/2017), 2M56  24T12 (20/03/2017 - 31/03/2017),  24T12 (01/04/2017 - 01/07/2017);20160142684;-;INDEFERIDO
1;ECT1553;EMPREENDEDORISMO, NEGÓCIOS E GESTÃO DE PROJETOS INOVADORES;1;1753067-1;5N1234 (13/02/2017 - 01/07/2017);2013023507;-;INDEFERIDO
1;ECT2202;ÁLGEBRA LINEAR;1;1680333-9;35T12 (13/02/2017 - 01/07/2017);20160107264;0.00;REPROVADO
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;2;1544724-5,1746037-1;2M12 (13/02/2017 - 01/07/2017);2016018556;3.90;REPROVADO
1;ECT2416;EXPRESSÃO GRÁFICA;03A;2246099-5,1772123-9;35M56 (13/02/2017 - 21/05/2017),  35T12 (22/05/2017 - 01/07/2017);2016016631;7.80;APROVADO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05A;1170845-1;6T34  35N12 (13/02/2017 - 01/07/2017);2015094230;-;INDEFERIDO
1;ECT2301;CÁLCULO III;4;4857669-9;46N12 (13/02/2017 - 01/07/2017);2015003049;-;TRANCADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;2;1894891-1;46T56 (13/02/2017 - 01/07/2017);2012927780;-;CANCELADO
1;ECT2413;MECÂNICA DOS FLUIDOS;3;2384379-1,2524058-9,2391566-0;35N34 (13/02/2017 - 01/07/2017);2014085200;7.70;APROVADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;3;2571630-3;46T56 (13/02/2017 - 01/07/2017);20150131800;8.80;APROVADO
1;DCA1202;PROGRAMAÇAO AVANÇADA;02A;1279464-5;246M12;2012926595;6.20;APROVADO POR NOTA
1;ECT2103;CÁLCULO I;8;2141197-4;35T34 (13/02/2017 - 01/07/2017);2016018510;4.60;REPROVADO
1;ECT2416;EXPRESSÃO GRÁFICA;05A;2266607-1;6N1234 (13/02/2017 - 01/07/2017);20150140256;-;INDEFERIDO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05C;2312423-9;6T56  35N12 (13/02/2017 - 27/06/2017);20160108421;-;DESISTENCIA
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;3;1475328-8;46T56 (13/02/2017 - 01/07/2017);2014027171;8.80;APROVADO
1;ECT2301;CÁLCULO III;5;2998751-4;46N34 (13/02/2017 - 01/07/2017);2015081789;6.30;APROVADO POR NOTA
1;ECT2500;INTRODUÇÃO ÀS ENGENHARIAS;1;1640260-1;2T34 (13/02/2017 - 01/07/2017);2015093117;6.30;APROVADO POR NOTA
1;ECT2103;CÁLCULO I;8;2141197-4;35T34 (13/02/2017 - 01/07/2017);20160142942;-;CANCELADO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;6;1753123-5;24T34 (13/02/2017 - 01/07/2017);2016014332;5.50;APROVADO POR NOTA
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;3;1755308-5;2M56 (13/02/2017 - 01/07/2017);2016092203;6.10;APROVADO POR NOTA
1;MEC1705;CAD PARA ENGENHARIA II;2;347936-8;3N1234 (13/02/2017 - 01/07/2017);2012925097;-;INDEFERIDO
1;ECT2416;EXPRESSÃO GRÁFICA;04A;2246099-5;6N1234 (13/02/2017 - 01/07/2017);2015093618;-;CANCELADO
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;5;1544724-5,1746037-1;2N34 (13/02/2017 - 01/07/2017);2016096525;-;CANCELADO
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;3;1648476-4;35M56 (13/02/2017 - 01/07/2017);2015090877;5.70;APROVADO POR NOTA
1;DEB0604;BASES CINESIOLÓGICAS DO MOVIMENTO HUMANO;1;2682800-8;56N34;2012922836;6.70;APROVADO POR NOTA
1;DEB0604;BASES CINESIOLÓGICAS DO MOVIMENTO HUMANO;1;2682800-8;56N34;2013091104;6.60;APROVADO POR NOTA
1;DCA0103;ANALISE DE SINAIS E SISTEMAS;1;1149639-0;246T56;2014066151;0.00;CANCELADO
1;ECT2103;CÁLCULO I;1;2571630-3;2356M34 (25/04/2017 - 01/07/2017);2016014575;-;INDEFERIDO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;10D;1434796-4;6M56  35T12 (13/02/2017 - 27/06/2017);20160146290;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;5;1801831-1;35N34 (13/02/2017 - 01/07/2017);20160143529;5.00;APROVADO POR NOTA
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;10D;1434796-4;6M56  35T12 (13/02/2017 - 27/06/2017);2016092286;9.00;APROVADO
1;ECT2103;CÁLCULO I;4;2196137-1;2356N12 (25/04/2017 - 01/07/2017);20160147840;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;MEC1508;DINÂMICA;3;1154326-6;35T34 (13/02/2017 - 01/07/2017);2014097381;-;INDEFERIDO
1;DEF0640;METODOLOGIA DA PESQUISA;1;396726-5;35N12;2013090321;-;DESISTENCIA
1;DEB0706;BIOSSEGURANÇA E BIOÉTICA;1;1365498-7;6N1234;2014056271;8.30;APROVADO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;03A;1555898-5;35M34  3T12 (13/02/2017 - 01/07/2017);2014081908;-;INDEFERIDO
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02A;3057895-9,2254759-4;24T34 (13/02/2017 - 19/02/2017), 4M34  24T34 (20/02/2017 - 31/03/2017),  24T34 (01/04/2017 - 01/07/2017);2013061670;-;CANCELADO
1;MEC1802;TRANSMISSÃO DE CALOR;2;348080-3;46T34 (13/02/2017 - 01/07/2017);2013080826;0.00;REPROVADO
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;2;1509949-2;35T34 (13/02/2017 - 01/07/2017);20160107148;1.00;REPROVADO
1;MEC1509;METROLOGIA INDUSTRIAL;1;1150023-1;35M12 (13/02/2017 - 01/07/2017);2015086088;6.30;APROVADO POR NOTA
1;ECT2401;COMPUTAÇÃO NUMÉRICA;01D;1671947-8;24T56 (13/02/2017 - 31/03/2017),  24T56  4N12 (01/04/2017 - 01/07/2017);2015019639;6.40;APROVADO POR NOTA
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;5;1801831-1;35N34 (13/02/2017 - 01/07/2017);2014097612;2.20;CANCELADO
1;ECT2104;QUÍMICA GERAL;04A;2275848-0;3T56  25N12 (13/02/2017 - 01/07/2017);2013091276;-;INDEFERIDO
1;ECT2101;PRÉ-CÁLCULO;7;2340200-0;2356T12 (13/02/2017 - 24/04/2017);20160142399;7.40;APROVADO
1;DCA0100;MATEMATICA DISCRETA;1;1149639-0;35M56;2013072646;5.10;APROVADO POR NOTA
1;ECT2500;INTRODUÇÃO ÀS ENGENHARIAS;1;1640260-1;2T34 (13/02/2017 - 01/07/2017);2014047989;9.20;CANCELADO
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;2;1117490-2,2524058-9;35T34 (13/02/2017 - 01/07/2017);2015017456;5.90;APROVADO POR NOTA
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;2;1746037-1,1544724-5;2M12 (13/02/2017 - 01/07/2017);2013043214;1.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2416;EXPRESSÃO GRÁFICA;03B;2246099-5,1772123-9;35M56 (13/02/2017 - 21/05/2017),  46T12 (22/05/2017 - 01/07/2017);2016012015;7.40;APROVADO
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;3;3891450-8;2T34 (13/02/2017 - 01/07/2017);20160159108;6.90;APROVADO POR NOTA
1;ECT1566;GESTÃO DO CONHECIMENTO;1;1746037-1,1544724-5;35T56 (13/02/2017 - 01/07/2017);2015086865;0.00;CANCELADO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05B;1170845-1;6T56  35N12 (13/02/2017 - 01/07/2017);2011009705;-;INDEFERIDO
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;6;3913659-2;2N12 (13/02/2017 - 01/07/2017);2015007960;5.00;APROVADO POR NOTA
1;ECT2413;MECÂNICA DOS FLUIDOS;3;2384379-1,2391566-0,2524058-9;35N34 (13/02/2017 - 01/07/2017);2014056478;2.00;REPROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;11A;2459504-9,1763991-5;4M34  35T34 (13/02/2017 - 27/06/2017);2016095985;-;CANCELADO
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;4;2242299-6;2N34 (13/02/2017 - 01/07/2017);2016013291;5.80;APROVADO POR NOTA
1;ECT2415;EQUAÇÕES DIFERENCIAIS;1;2352793-7;35T12 (13/02/2017 - 01/07/2017);2014085406;0.00;REPROVADO
1;MEC1610;ELEMENTOS DE AUTOMAÇÃO INDUSTRIAL;1;348122-2;46T56 (13/02/2017 - 01/07/2017);2014085406;-;DESISTENCIA
1;ECT2101;PRÉ-CÁLCULO;7;2340200-0;2356T12 (13/02/2017 - 24/04/2017);20160142218;8.00;APROVADO
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;3;1648476-4;35M56 (13/02/2017 - 01/07/2017);2014081908;-;CANCELADO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;1;1753067-1;46T56 (13/02/2017 - 01/07/2017);2015092156;-;DESISTENCIA
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;3;1672409-9,1717461-1;46M34 (13/02/2017 - 01/07/2017);2015015157;7.00;APROVADO
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;3;3891450-8;2T34 (13/02/2017 - 01/07/2017);2016013077;5.40;APROVADO POR NOTA
1;MEC1609;MECÂNICA DOS SÓLIDOS II;1;434906-9;46M56 (13/02/2017 - 01/07/2017);2012980974;-;INDEFERIDO
1;ECT2307;FÍSICA EXPERIMENTAL I;03A;1717472-6;4T123 (13/02/2017 - 18/03/2017),  4T123 (01/05/2017 - 01/07/2017);2015015451;7.20;APROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;04D;2312423-9,4687943-1;7T34  35N34 (13/02/2017 - 27/06/2017);20160158423;0.50;REPROVADO
1;MEC1507;SISTEMAS TÉRMICOS I;3;1119281-1;24T56 (13/02/2017 - 01/07/2017);2014085157;7.40;APROVADO
1;ECT2104;QUÍMICA GERAL;01B;1523912-0;25M34  3T12 (13/02/2017 - 01/07/2017);2015094750;-;CANCELADO
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;4;1319338-6;2N12 (13/02/2017 - 01/07/2017);2016022479;8.40;APROVADO
1;ECT2415;EQUAÇÕES DIFERENCIAIS;1;2352793-7;35T12 (13/02/2017 - 01/07/2017);2015015237;5.00;APROVADO POR NOTA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;2565098-1;36M56 (13/02/2017 - 01/07/2017);2016091467;5.50;APROVADO POR NOTA
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;3;1648476-4;35M56 (13/02/2017 - 01/07/2017);2016017192;8.30;APROVADO
1;ECT2201;CÁLCULO II;3;1671983-4;46T12 (13/02/2017 - 01/07/2017);2014085110;5.40;APROVADO POR NOTA
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;2;1672409-9,1615358-0;35T56 (13/02/2017 - 01/07/2017);2016020376;0.70;CANCELADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;1;2087565-9,1752508-1;35T56 (13/02/2017 - 01/07/2017);2015014472;-;CANCELADO
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05D;1159567-3,1170845-1;7T34  35N12 (13/02/2017 - 01/07/2017);2014096437;6.90;APROVADO POR NOTA
1;CIV1206;MICROBIOLOGIA AMBIENTAL;1;1764855-8;5M3456 (13/02/2017 - 01/07/2017);2012925480;5.70;APROVADO POR NOTA
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;05B;3057895-9;35N34 (13/02/2017 - 19/02/2017),  7T12  35N34 (20/02/2017 - 31/03/2017),  35N34 (01/04/2017 - 01/07/2017);2012037769;1.40;REPROVADO
1;ECT2103;CÁLCULO I;6;2646069-8;2356N34 (25/04/2017 - 01/07/2017);20160158414;0.30;CANCELADO
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01C;3057895-9,1718775-5;24T12 (13/02/2017 - 19/02/2017), 3M34  24T12 (20/02/2017 - 31/03/2017),  24T12 (01/04/2017 - 01/07/2017);2015013312;1.00;REPROVADO
