UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
SISTEMA INTEGRADO DE GESTÃO DE ATIVIDADES ACADÊMICAS
RELATÓRIO DE NOTAS SEMESTRAIS
CURSO;CIÊNCIAS E TECNOLOGIA/ECT - NATAL - BACHARELADO
ANO;2016

Período;Código;Nome;Turma;Siape;Horário;Matrícula;Nota;Situação;
1;CIV0348;LEGISLACAO E SEGURANCA DO TRABALHO;03;1330408-1;24N34;2012920063;7.40;APROVADO;
1;ECT2101;PRÉ-CÁLCULO;03;1508148-8;2356M34 (01/02/2016 - 12/04/2016);20150126622;-;CANCELADO;
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01C;1057895-3,2254759-4;46T34 (01/02/2016 - 03/04/2016), 3M34  46T34 (04/04/2016 - 07/05/2016),  46T34 (08/05/2016 - 18/06/2016);2014084810;5.30;APROVADO POR NOTA;
1;PTR0106;INTRODUÇÃO À ENGENHARIA DE PETRÓLEO;01;1754344-6;35T34;2014080929;5.90;APROVADO POR NOTA;
1;DCA0120;PROJETO E DESENVOLVIMENTO DE SOFTWARE;01;4809342-6;35M12;2010036670;-;CANCELADO;
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;05;2144028-1;46N12 (01/02/2016 - 18/06/2016);2012923851;3.70;CANCELADO;
1;MEC1701;PROCESSOS DE FABRICAÇÃO MECÂNICA II;01;2271517-9;46T12 (01/02/2016 - 18/06/2016);2013046904;-;INDEFERIDO;
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;01C;1746062-1,2312423-9,3687943-8;35M34  6T12 (01/02/2016 - 18/06/2016);2015087129;-;INDEFERIDO;
1;ECT2416;EXPRESSÃO GRÁFICA;10A;2266607-1,2246099-5;2N1234 (01/02/2016 - 10/06/2016);2014028633;5.70;APROVADO POR NOTA;
1;ECT1211;ÁLGEBRA LINEAR;01;2246519-9,2998728-0;235T34 (01/02/2016 - 18/06/2016);2013017742;1.30;REPROVADO POR MÉDIA E POR FALTAS;
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;04;1655461-4;46N34 (01/02/2016 - 18/06/2016);2015092853;7.70;APROVADO;
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;01;1753896-5;46T12 (01/02/2016 - 18/06/2016);2015095336;5.70;APROVADO POR NOTA;
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;02;2218079-8;35M56 (01/02/2016 - 18/06/2016);2015014472;7.30;APROVADO;
1;DCA0107;SISTEMAS DE TRANSMISSAO DE DADOS;01;6347003-1;35M56;2013070884;6.10;APROVADO POR NOTA;
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;04;1801831-1;35N12 (01/02/2016 - 18/06/2016);2012927921;5.60;APROVADO POR NOTA;
1;ECT2301;CÁLCULO III;04;2583622-8;46N12 (01/02/2016 - 18/06/2016);2014025186;2.50;REPROVADO;
1;ECT2401;COMPUTAÇÃO NUMÉRICA;01D;2757086-1,1805797-9;4M56  35T34 (01/02/2016 - 04/06/2016);2012927743;-;INDEFERIDO;
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;02D;1763991-5;4M56  35T34 (01/02/2016 - 11/06/2016);20150125189;-;INDEFERIDO;
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;02;1885409-7;2M34 (01/02/2016 - 18/06/2016);2014029210;0.50;REPROVADO POR MÉDIA E POR FALTAS;
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;02;3891450-8;2T34 (01/02/2016 - 18/06/2016);20150126355;-;INDEFERIDO;
1;ECT2413;MECÂNICA DOS FLUIDOS;01;2524058-9;46T12 (01/02/2016 - 18/06/2016);2012924447;6.60;APROVADO POR NOTA;
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;01;1753896-5;46T12 (01/02/2016 - 18/06/2016);2012921786;-;INDEFERIDO;
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;02C;1845280-1,2114893-9;35M34  4T56 (01/02/2016 - 18/06/2016);2015019352;8.30;APROVADO;
1;DCA0120;PROJETO E DESENVOLVIMENTO DE SOFTWARE;01;4809342-6;35M12;2013070561;7.80;APROVADO;
1;DCA0124;AUTOMAÇÃO INDUSTRIAL;02;2453033-8;24T34;2012924160;8.80;APROVADO;
1;DCA0100;MATEMATICA DISCRETA;01;2249146-7;3T12 5T56;2013064107;9.30;APROVADO;
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;03C;2290598-9;35M56  4T34 (01/02/2016 - 18/06/2016);2011015749;1.30;REPROVADO;
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;02;1648476-4;35T56 (01/02/2016 - 18/06/2016);2014073174;5.90;APROVADO POR NOTA;
1;ECT2403;FÍSICA EXPERIMENTAL II;05A;1718474-8;4M234 (01/02/2016 - 07/05/2016);2014073174;-;DESISTENCIA;
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;02D;1763991-5;4M56  35T34 (01/02/2016 - 11/06/2016);2015095971;-;INDEFERIDO;
1;ECT2413;MECÂNICA DOS FLUIDOS;02;2276666-1;35N34 (01/02/2016 - 18/06/2016);2014041312;7.10;APROVADO;
1;CIV1106;FUNDAMENTOS DE CARTOGRAFIA E SENSORIAMENTO REMOTO;01;1165556-1;4T56  4N12;2013073189;7.20;APROVADO;
1;ECT2301;CÁLCULO III;02;4857669-9;46M34 (01/02/2016 - 18/06/2016);2013003460;0.00;CANCELADO;
1;MTR0353;FUNDAMENTOS DE METALURGIA;01;1652765-0;24N34;2011010377;-;CANCELADO;
1;ECT2403;FÍSICA EXPERIMENTAL II;02A;1718474-8;2T456 (01/02/2016 - 07/05/2016);2014080722;7.20;APROVADO;
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;04;1746024-9;2N12 (01/02/2016 - 18/06/2016);2015093494;6.70;APROVADO POR NOTA;
1;ECT2301;CÁLCULO III;04;2583622-8;46N12 (01/02/2016 - 18/06/2016);2014073236;7.90;APROVADO;
1;ECT2103;CÁLCULO I;02;1672787-0;2356M56 (13/04/2016 - 18/06/2016);2015083101;-;INDEFERIDO;
1;ECT2401;COMPUTAÇÃO NUMÉRICA;01A;2757086-1,4523538-6;4M34  35T34 (01/02/2016 - 04/06/2016);2014097659;5.60;APROVADO POR NOTA;
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;03;1673239-3;2T56 (01/02/2016 - 18/06/2016);20150126730;6.20;APROVADO POR NOTA;
1;ECT1312;CÁLCULO III;01;1753781-1;246T56 (01/02/2016 - 18/06/2016);2013066658;2.70;REPROVADO;
1;CIV0348;LEGISLACAO E SEGURANCA DO TRABALHO;03;1330408-1;24N34;2013021333;6.60;APROVADO POR NOTA;
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;01;2245481-2;2M34 (01/02/2016 - 18/06/2016);2015016216;6.20;APROVADO POR NOTA;
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;02B;1763991-5;6M56  35T34 (01/02/2016 - 11/06/2016);2015018159;7.00;APROVADO;
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;03;2218079-8;35M12 (01/02/2016 - 18/06/2016);2015010894;9.30;APROVADO;
1;ECT2416;EXPRESSÃO GRÁFICA;09B;2246099-5;46N12 (01/02/2016 - 01/05/2016),  6N1234 (02/05/2016 - 10/06/2016);2013022878;5.00;APROVADO POR NOTA;
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;02;1648476-4;35T56 (01/02/2016 - 18/06/2016);2014085406;6.20;APROVADO POR NOTA;
1;ECT2307;FÍSICA EXPERIMENTAL I;08A;2913810-0;4M234 (01/02/2016 - 07/05/2016);2014074369;7.20;APROVADO;
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;04;1648476-4;35N12 (01/02/2016 - 18/06/2016);2011015954;0.20;REPROVADO POR MÉDIA E POR FALTAS;
1;ECT2103;CÁLCULO I;02;1672787-0;2356M56 (13/04/2016 - 18/06/2016);20150126201;0.00;REPROVADO;
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;02;3891450-8;2T34 (01/02/2016 - 18/06/2016);2015015335;7.50;APROVADO;
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;03;2066958-7;46T12 (01/02/2016 - 18/06/2016);2015011873;7.30;APROVADO;
1;DCA0204;ESTRUTURAS DE DADOS;01A;1746084-2;246M34;2011011187;1.60;CANCELADO;
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;04;1746024-9;2N12 (01/02/2016 - 18/06/2016);20150127209;-;INDEFERIDO;
1;MEC1602;SISTEMAS TÉRMICOS II;01;1770049-5;5T34 6T56 (01/02/2016 - 18/06/2016);2012923109;2.10;REPROVADO;
1;ECT2416;EXPRESSÃO GRÁFICA;09B;2246099-5;46N12 (01/02/2016 - 01/05/2016),  6N1234 (02/05/2016 - 10/06/2016);2013071907;1.60;REPROVADO POR MÉDIA E POR FALTAS;
1;ECT2101;PRÉ-CÁLCULO;05;2998728-0;2356N34 (01/02/2016 - 12/04/2016);2015018391;-;INDEFERIDO;
1;ECT2307;FÍSICA EXPERIMENTAL I;06A;1717472-6;5T456 (01/02/2016 - 07/05/2016);2015012450;-;INDEFERIDO;
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;01;1475328-8;35T56 (01/02/2016 - 18/06/2016);2013021164;5.50;APROVADO POR NOTA;
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;05;1544724-5,2242299-6;2N34 (01/02/2016 - 18/06/2016);2015014552;7.70;APROVADO;
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;01;2550037-8;35T56 (01/02/2016 - 18/06/2016);20150126604;0.70;REPROVADO;
1;ECT2412;MECÂNICA DOS SÓLIDOS;02;2212882-6;35T34 (01/02/2016 - 18/06/2016);2014085095;-;INDEFERIDO;
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;02;2218079-8;35M56 (01/02/2016 - 18/06/2016);2015090581;6.70;APROVADO POR NOTA;
1;ECT2104;QUÍMICA GERAL;05D;2276334-3;7T56  25N34 (01/02/2016 - 18/06/2016);2015017518;-;INDEFERIDO;
1;ECT2201;CÁLCULO II;03;1753781-1;46T34 (01/02/2016 - 18/06/2016);2015091650;6.30;APROVADO POR NOTA;
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;05;2223417-1;46N34 (01/02/2016 - 18/06/2016);2015010992;8.60;APROVADO;
1;DCA0434;PROJETO E ANÁLISE DE ALGORITMOS;01;1746084-2;6T5634;2013023721;8.50;APROVADO;
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;04;2276754-3;36N34 (01/02/2016 - 18/06/2016);2015092559;0.20;REPROVADO;
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;04;1674419-7,2223417-1;46N12 (01/02/2016 - 18/06/2016);2015092011;0.30;REPROVADO POR MÉDIA E POR FALTAS;
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;02;1753123-5;46T12 (01/02/2016 - 18/06/2016);20150126337;1.30;CANCELADO;
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01C;1057895-3,2254759-4;46T34 (01/02/2016 - 03/04/2016), 3M34  46T34 (04/04/2016 - 07/05/2016),  46T34 (08/05/2016 - 18/06/2016);2013020031;1.00;CANCELADO;
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;02D;1763991-5;4M56  35T34 (01/02/2016 - 11/06/2016);20150126542;5.60;APROVADO POR NOTA;
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;05;1475328-8;35N34 (01/02/2016 - 18/06/2016);2014022980;7.00;APROVADO;
1;ECT2413;MECÂNICA DOS FLUIDOS;01;2524058-9;46T12 (01/02/2016 - 18/06/2016);2014089281;5.00;APROVADO POR NOTA;
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;01C;1746062-1,3687943-8,2312423-9;35M34  6T12 (01/02/2016 - 18/06/2016);2014056226;-;INDEFERIDO;
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;03;2245481-2,2242299-6;2M56 (01/02/2016 - 18/06/2016);2015012137;6.30;APROVADO POR NOTA;
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;02;3891450-8;2T34 (01/02/2016 - 18/06/2016);20150122294;-;INDEFERIDO;
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;05;1655461-4;46N12 (01/02/2016 - 18/06/2016);2015019817;5.40;APROVADO POR NOTA;
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;01;1885409-7;2M12 (01/02/2016 - 18/06/2016);2015013994;5.30;APROVADO POR NOTA;
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;02;1753123-5;46T12 (01/02/2016 - 18/06/2016);20150126954;0.00;CANCELADO;
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;01;2087054-1;2T34 (01/02/2016 - 18/06/2016);20150121170;5.00;APROVADO POR NOTA;
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;02;1672409-9;46M56 (01/02/2016 - 18/06/2016);2015018319;8.00;APROVADO;
1;ECT2412;MECÂNICA DOS SÓLIDOS;03;2087565-9;35N12 (01/02/2016 - 18/06/2016);2013063610;5.70;APROVADO POR NOTA;
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03A;1718775-5,1057895-3;46T56 (01/02/2016 - 03/04/2016), 6M34  46T56 (04/04/2016 - 07/05/2016),  46T56 (08/05/2016 - 18/06/2016);2013020443;2.60;REPROVADO;
1;FPE0087;LÍNGUA BRASILEIRA DE SINAIS - LIBRAS;07;2646318-2,1107727-3;2N1234 (01/02/2016 - 18/06/2016);2010036670;-;INDEFERIDO;
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;03;2218079-8;35M12 (01/02/2016 - 18/06/2016);2014027270;6.60;APROVADO POR NOTA;
1;DCA0104;ARQUITETURA DE COMPUTADORES;01;2452782-5;46M12;2012921866;8.40;APROVADO;
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;06;1051570-6;4N12 (01/02/2016 - 18/06/2016);2015091014;5.90;APROVADO POR NOTA;
1;CIV1202;GESTÃO AMBIENTAL;01;2190974-3;25M12;2011012219;5.40;APROVADO POR NOTA;
1;CIV1201;FUNDAMENTOS DE OCEANOGRAFIA;01;1615549-3;3M1234;2013080862;8.50;APROVADO;
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;01;1475328-8;35T56 (01/02/2016 - 18/06/2016);2013080989;-;INDEFERIDO;
1;ECT2201;CÁLCULO II;03;1753781-1;46T34 (01/02/2016 - 18/06/2016);2010045327;-;INDEFERIDO;
1;ECT2301;CÁLCULO III;05;2583622-8;46N34 (01/02/2016 - 18/06/2016);20150139934;-;TRANCADO;
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;04;2276754-3;36N34 (01/02/2016 - 18/06/2016);2015002909;6.00;APROVADO POR NOTA;
1;ECT2101;PRÉ-CÁLCULO;07;6350665-5;2356T56 (01/02/2016 - 12/04/2016);2015095710;5.90;APROVADO POR NOTA;
1;MEC1901;PROCESSOS DE FABRICAÇÃO MECÂNICA III;01;1545410-1;24T34 (01/02/2016 - 18/06/2016);2012923083;5.80;APROVADO POR NOTA;
1;ECT2416;EXPRESSÃO GRÁFICA;07A;2266607-1;46M34 (01/02/2016 - 01/05/2016),  46T12 (02/05/2016 - 10/06/2016);2013080693;8.10;APROVADO;
1;FPE0087;LÍNGUA BRASILEIRA DE SINAIS - LIBRAS;07;2646318-2,1107727-3;2N1234 (01/02/2016 - 18/06/2016);2013061633;-;INDEFERIDO;
1;DCA0103;ANALISE DE SINAIS E SISTEMAS;02;1149639-0;246T56;2013019513;5.00;APROVADO POR NOTA;
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;01;1475328-8;35T56 (01/02/2016 - 18/06/2016);2014067856;5.90;APROVADO POR NOTA;
1;DCO0033;NOÇÕES DE DIREITO DIGITAL;01;1199408-0;24T56;2012993444;0.00;REPROVADO POR MÉDIA E POR FALTAS;
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;02;2066958-7;46T34 (01/02/2016 - 18/06/2016);2015011013;-;INDEFERIDO;
1;PTR0105;TERMODINÂMICA APLICADA A ENGENHARIA DE PETRÓLEO;01;1752014-4;23T12;2013020265;7.60;APROVADO;
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;09B;2223235-6,2459504-9;3T56  35N34 (01/02/2016 - 11/06/2016);20150122051;-;INDEFERIDO;
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;02;3550015-0;36M34 (01/02/2016 - 18/06/2016);2015096075;-;INDEFERIDO;
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;05;2148551-0,2143757-4;4N12 (01/02/2016 - 18/06/2016);2014096099;0.60;REPROVADO POR MÉDIA E POR FALTAS;
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;04;1801831-1;35N12 (01/02/2016 - 18/06/2016);2015003049;5.10;APROVADO POR NOTA;
1;ECT2101;PRÉ-CÁLCULO;05;2998728-0;2356N34 (01/02/2016 - 12/04/2016);20150127844;-;INDEFERIDO;
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;04;2550037-8;35N12 (01/02/2016 - 18/06/2016);2014025328;5.80;APROVADO POR NOTA;
1;DCO0007;SISTEMAS DE TELECOMUNICAÇÕES I;01;345972-3;2N12 4N34;2012918154;6.90;APROVADO POR NOTA;
1;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;01;1475328-8;35T56 (01/02/2016 - 18/06/2016);2013075559;8.20;APROVADO;
1;MTR0303;NANOMATERIAIS;01;1883170-4;24T12;2010038142;7.40;APROVADO;
1;DCO0002;ENGENHARIA DE SOFTWARE;01;1422699-7;4N12 6N34;2012923726;-;DESISTENCIA;
1;ECT2416;EXPRESSÃO GRÁFICA;10A;2266607-1,2246099-5;2N1234 (01/02/2016 - 10/06/2016);2013063834;-;INDEFERIDO;
1;ECT2307;FÍSICA EXPERIMENTAL I;04A;2995671-6;3T456 (01/02/2016 - 07/05/2016);2014066349;5.40;APROVADO POR NOTA;
1;ECT2401;COMPUTAÇÃO NUMÉRICA;01D;2757086-1,1805797-9;4M56  35T34 (01/02/2016 - 04/06/2016);2014089503;3.80;REPROVADO;
1;DCA0202;CIRCUITOS DIGITAIS;02B;1543191-8;3T3456 5T34;2012037787;-;INDEFERIDO;
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;08A;2459504-9,2223235-6;3T34  35N12 (01/02/2016 - 11/06/2016);2014081908;9.10;APROVADO;
1;ECT2401;COMPUTAÇÃO NUMÉRICA;05A;1671947-8,1805797-9;7M34  35N34 (01/02/2016 - 04/06/2016);2014026129;5.90;APROVADO POR NOTA;
1;MEC1509;METROLOGIA INDUSTRIAL;03;1150023-1;35N12 (01/02/2016 - 18/06/2016);20150141173;-;INDEFERIDO;
1;ECT2414;ELETRICIDADE APLICADA;02B;1569480-3;46T34 (01/02/2016 - 03/04/2016),  46T34 5T12 (04/04/2016 - 07/05/2016),  46T34 (08/05/2016 - 18/06/2016);2014039913;6.00;APROVADO POR NOTA;
1;DCO0009;SISTEMAS DIGITAIS;01;1096122-6;35N34;2012918154;1.10;REPROVADO;
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;01;2550037-8;35T56 (01/02/2016 - 18/06/2016);20150126417;0.00;REPROVADO;
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;04B;1170845-1;6T56  35N12 (01/02/2016 - 18/06/2016);2015002041;-;CANCELADO;
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;01;1914304-6;46T34 (01/02/2016 - 18/06/2016);2014097345;5.40;APROVADO POR NOTA;
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;02D;1763991-5;4M56  35T34 (01/02/2016 - 11/06/2016);2014048135;-;INDEFERIDO;
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;03;1615358-0;46M12 (01/02/2016 - 18/06/2016);2015014599;8.20;APROVADO;
1;ECT2413;MECÂNICA DOS FLUIDOS;01;2524058-9;46T12 (01/02/2016 - 18/06/2016);2014085255;6.70;APROVADO POR NOTA;
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;03;1051570-6;4M34 (01/02/2016 - 18/06/2016);2012922200;6.00;APROVADO POR NOTA;
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;02;1672409-9;46M56 (01/02/2016 - 18/06/2016);2015012899;8.30;APROVADO;
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;02;3891450-8;2T34 (01/02/2016 - 18/06/2016);2015092610;6.00;APROVADO POR NOTA;
1;MEC1508;DINÂMICA;03;1837132-1;35N12 (01/02/2016 - 18/06/2016);2013066999;5.80;APROVADO POR NOTA;
1;ECT2103;CÁLCULO I;06;1912054-2;2356N12 (13/04/2016 - 18/06/2016);2015091954;0.40;REPROVADO;
1;DCA0104;ARQUITETURA DE COMPUTADORES;01;2452782-5;46M12;2013072978;9.80;APROVADO;
1;DEB0602;PROCESSOS E CERTIFICAÇÃO DE SOFTWARE EM SAÚDE;01;2488270-6;4N12 6N34;2011014723;10.00;APROVADO;
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;05;2242299-6,1544724-5;2N34 (01/02/2016 - 18/06/2016);2012926245;8.90;APROVADO;
1;CIV0348;LEGISLACAO E SEGURANCA DO TRABALHO;03;1330408-1;24N34;2013063502;8.80;APROVADO;
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;03;1885409-7;2T34 (01/02/2016 - 18/06/2016);2016022853;7.00;APROVADO;
1;DEB0502;INTRODUÇÃO À ENGENHARIA BIOMÉDICA;01;1510735-5;6N12;2014074627;9.00;APROVADO;
1;CIV1206;MICROBIOLOGIA AMBIENTAL;01;1764855-8;5M3456 (01/02/2016 - 20/04/2016), 7M3456 (21/04/2016 - 23/04/2016), 5M3456 (24/04/2016 - 18/06/2016);2011014124;6.20;APROVADO POR NOTA;
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;05;2144028-1;46N12 (01/02/2016 - 18/06/2016);2013023113;6.80;APROVADO POR NOTA;
1;ECT2412;MECÂNICA DOS SÓLIDOS;03;2087565-9;35N12 (01/02/2016 - 18/06/2016);2014098306;-;INDEFERIDO;
1;PTR0202;COMPLETAÇÃO DE POÇOS;01;1714865-2;3N34 4N12;2014028571;8.70;APROVADO;
1;MTR0302;ENGENHARIA DOS MATERIAIS EXPERIMENTAL;01;1639676-8,1802888-0,1652765-0;35T56;2013018249;6.00;APROVADO POR NOTA;
1;ECT2500;INTRODUÇÃO ÀS ENGENHARIAS;01;1640260-1;2T56 (01/02/2016 - 18/06/2016);2014066240;7.00;APROVADO;
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;02;1746037-1;2M56 (01/02/2016 - 18/06/2016);2010040252;1.20;REPROVADO POR MÉDIA E POR FALTAS;
1;ECT2401;COMPUTAÇÃO NUMÉRICA;03C;1805797-9,4523538-6,2614800-7;4M12  35T34 (01/02/2016 - 04/06/2016);2014026002;5.10;APROVADO POR NOTA;
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;04;1755308-5;2N12 (01/02/2016 - 18/06/2016);2015018631;2.80;CANCELADO;
1;ECT2416;EXPRESSÃO GRÁFICA;06B;1772123-9,2246099-5;46M34 (01/02/2016 - 01/05/2016), 6M34  2T12 (02/05/2016 - 10/06/2016);2014074565;5.00;APROVADO POR NOTA;
1;ECT2101;PRÉ-CÁLCULO;06;2066958-7,2246519-9;2356N12 (01/02/2016 - 12/04/2016);20150127380;3.40;CANCELADO;
1;MEC1507;SISTEMAS TÉRMICOS I;01;2014591-0;25N34 (01/02/2016 - 18/06/2016);2010041232;0.30;REPROVADO;
1;ECT1312;CÁLCULO III;01;1753781-1;246T56 (01/02/2016 - 18/06/2016);2009074556;0.00;REPROVADO;
1;ECT2412;MECÂNICA DOS SÓLIDOS;03;2087565-9;35N12 (01/02/2016 - 18/06/2016);2011012175;-;INDEFERIDO;
1;DCA0104;ARQUITETURA DE COMPUTADORES;01;2452782-5;46M12;2012919044;8.70;APROVADO;
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;01A;1746062-1;35M34  5T12 (01/02/2016 - 30/04/2016), 35M34  5T12  7N12 (01/05/2016 - 18/06/2016);2013073330;4.10;REPROVADO;
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;02;1672409-9;46M56 (01/02/2016 - 18/06/2016);2015091678;7.00;APROVADO;
1;MEC1702;MECANICA DOS FLUIDOS II;01;2654020-9;35T56 (01/02/2016 - 18/06/2016);2013022223;-;INDEFERIDO;
1;ECT1569;TÓPICOS EM PRÁTICAS AMBIENTAIS;01;1674419-7;3M3456 (01/02/2016 - 18/06/2016);2013052311;-;DESISTENCIA;
1;ECT2401;COMPUTAÇÃO NUMÉRICA;01B;4523538-6,2757086-1;4M56  35T34 (01/02/2016 - 04/06/2016);2012918969;-;TRANCADO;
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;02;3891450-8;2T34 (01/02/2016 - 18/06/2016);2015017830;-;INDEFERIDO;
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;02;3891450-8;2T34 (01/02/2016 - 18/06/2016);20150125133;-;INDEFERIDO;
1;ECT2416;EXPRESSÃO GRÁFICA;10A;2246099-5,2266607-1;2N1234 (01/02/2016 - 10/06/2016);2014057241;7.40;APROVADO;
1;ECT2412;MECÂNICA DOS SÓLIDOS;02;2212882-6;35T34 (01/02/2016 - 18/06/2016);2014029579;5.60;APROVADO POR NOTA;
1;ECT2412;MECÂNICA DOS SÓLIDOS;04;2212882-6,2087565-9;35N34 (01/02/2016 - 18/06/2016);2013076180;0.00;REPROVADO POR MÉDIA E POR FALTAS;
1;ECT2103;CÁLCULO I;08;1091102-4;46T34 (01/02/2016 - 18/06/2016);2014097200;-;CANCELADO;
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;04;1674419-7,2223417-1;46N12 (01/02/2016 - 18/06/2016);2014078232;-;INDEFERIDO;
1;DCO0003;REDES DE COMPUTADORES I;01;1223220-5;24N34;2011011866;5.10;APROVADO POR NOTA;
1;CIV1105;ECOLOGIA APLICADA À ENGENHARIA AMBIENTAL;01;1177742-9;23T12;2012925480;1.40;CANCELADO;
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03A;1057895-3,1718775-5;46T56 (01/02/2016 - 03/04/2016), 6M34  46T56 (04/04/2016 - 07/05/2016),  46T56 (08/05/2016 - 18/06/2016);2014066760;5.60;APROVADO POR NOTA;
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;04;2245481-2;2N34 (01/02/2016 - 18/06/2016);2015093510;6.90;APROVADO POR NOTA;
1;MTR0454;COMPORTAMENTO MECÂNICO DOS MATERIAIS;01;1938946-1,1715105-0;35T12;2013070679;-;DESISTENCIA;
1;ECT2500;INTRODUÇÃO ÀS ENGENHARIAS;01;1640260-1;2T56 (01/02/2016 - 18/06/2016);20150121555;7.50;APROVADO;
1;DCA0204;ESTRUTURAS DE DADOS;01A;1746084-2;246M34;2012928150;7.10;APROVADO;
