UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
SISTEMA INTEGRADO DE GESTÃO DE ATIVIDADES ACADÊMICAS
RELATÓRIO DE NOTAS SEMESTRAIS
CURSO;CIÊNCIAS E TECNOLOGIA/ECT - NATAL - BACHARELADO
ANO;2015

Período;Código;Nome;Turma;Siape;Horário;Matrícula;Nota;Situação;
2;MEC1702;MECANICA DOS FLUIDOS II;01;2654020-9;35T56 (27/07/2015 - 19/12/2015);2012918299;-;INDEFERIDO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02C;1718775-5;46M12 (27/07/2015 - 30/08/2015), 46M12  4T12 (31/08/2015 - 10/10/2015), 46M12 (11/10/2015 - 05/12/2015);2014048304;-;DESISTENCIA;
2;PTR0103;QUÍMICA DO PETRÓLEO;01;1531209-9;45T12;2011007630;-;INDEFERIDO;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;04;1746024-9;2N34 (27/07/2015 - 19/12/2015);2015018598;-;INDEFERIDO;
2;ECT1503;MATEMÁTICA FINANCEIRA;01;1753123-5;35T56 (27/07/2015 - 19/12/2015);2009031954;1.30;CANCELADO;
2;PTR0105;TERMODINÂMICA APLICADA A ENGENHARIA DE PETRÓLEO;01;1752014-4;23T12;2013018570;5.50;APROVADO POR NOTA;
2;ECT2500;INTRODUÇÃO ÀS ENGENHARIAS;02;1640260-1;4T56 (27/07/2015 - 19/12/2015);2015093313;7.30;APROVADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;02;1753896-5;35M34 (27/07/2015 - 19/12/2015);2014085550;-;INDEFERIDO;
2;ECT2414;ELETRICIDADE APLICADA;01C;1658061-5,2223220-8;46M12 (27/07/2015 - 31/08/2015), 46M12  6T12 (01/09/2015 - 30/09/2015), 46M12 (01/10/2015 - 28/11/2015);2011015490;3.00;REPROVADO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03B;2254759-4,1057895-3;2N1234 (27/07/2015 - 30/08/2015), 7M34  2N1234 (31/08/2015 - 10/10/2015),  2N1234 (11/10/2015 - 12/12/2015);2013019774;8.10;APROVADO;
2;ECT2412;MECÂNICA DOS SÓLIDOS;01;1752508-1;35M34 (27/07/2015 - 19/12/2015);2014066760;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;02D;3687943-8;35T34 4T12 (27/07/2015 - 19/12/2015);2014074449;6.60;APROVADO POR NOTA;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;02A;4523538-6,1805797-9;46M56  3T34 (27/07/2015 - 28/11/2015);2014066788;3.60;REPROVADO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;04;2159567-6;46N12 (27/07/2015 - 19/12/2015);2014085012;5.50;APROVADO POR NOTA;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;05;3891450-8;2N34 (27/07/2015 - 19/12/2015);2015093618;1.90;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;01;1914304-6;46M34 (27/07/2015 - 19/12/2015);2014048135;-;INDEFERIDO;
2;DCA0202;CIRCUITOS DIGITAIS;02A;2147331-7,1543191-8;3T3456 5T34;2012919661;8.80;APROVADO;
2;ECT2307;FÍSICA EXPERIMENTAL I;05A;1717472-6;3T456 (27/07/2015 - 31/10/2015);2014074725;8.90;APROVADO;
2;ECT2104;QUÍMICA GERAL;01A;3432383-1;2M12  35T12 (27/07/2015 - 19/12/2015);2015081626;7.40;APROVADO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02B;1718775-5;46M12 (27/07/2015 - 30/08/2015), 46M12  2T34 (31/08/2015 - 10/10/2015), 46M12 (11/10/2015 - 05/12/2015);2014097040;0.50;REPROVADO;
2;MEC1509;METROLOGIA INDUSTRIAL;04;2150023-3;35N12 (27/07/2015 - 19/12/2015);2012925121;7.40;APROVADO;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;05;1885409-7,1755308-5;4M12 (27/07/2015 - 19/12/2015);2015011837;8.00;APROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;03D;1746062-1,1060782-1;35M34  3T56 (27/07/2015 - 21/11/2015);2015085222;9.20;APROVADO;
2;ECT2103;CÁLCULO I;07;1674201-1;2356N34 (05/10/2015 - 19/12/2015);20150140499;0.00;CANCELADO;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;01;1330358-1;35T12 (27/07/2015 - 19/12/2015);2014057045;2.30;REPROVADO;
2;ECT2301;CÁLCULO III;03;2141197-4;46N12 (27/07/2015 - 19/12/2015);2014043193;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;04C;1170845-1,3687943-8;7T12  35N34 (27/07/2015 - 19/12/2015);2013022250;1.80;REPROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;03A;1746062-1,1060782-1;35M34  3T34 (27/07/2015 - 21/11/2015);2015010400;-;EXCLUIDA;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;02;2245481-2;2T12 (27/07/2015 - 19/12/2015);2014024812;8.80;APROVADO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;05;2245481-2;2N12 (27/07/2015 - 19/12/2015);2015010992;8.00;APROVADO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;02;1808127-6;35M56 (27/07/2015 - 19/12/2015);2015014150;4.70;REPROVADO;
2;ECT2412;MECÂNICA DOS SÓLIDOS;03;2087565-9;35N12 (27/07/2015 - 19/12/2015);2012923280;5.00;APROVADO POR NOTA;
2;IMD0029;ESTRUTURA DE DADOS BÁSICAS I;02;2245086-8;35N12 (27/07/2015 - 19/12/2015);2013021638;-;INDEFERIDO;
2;ECT2414;ELETRICIDADE APLICADA;03A;2223220-8;46N34 (27/07/2015 - 31/08/2015),  4T56  46N34 (01/09/2015 - 30/09/2015),  46N34 (01/10/2015 - 28/11/2015);2013044427;1.80;REPROVADO;
2;ECT2413;MECÂNICA DOS FLUIDOS;04;2524058-9;35T56 (27/07/2015 - 19/12/2015);2010038339;5.10;APROVADO POR NOTA;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03D;2254759-4,1057895-3;2N1234 (27/07/2015 - 30/08/2015),  2T56  2N1234 (31/08/2015 - 10/10/2015),  2N1234 (11/10/2015 - 12/12/2015);2014066376;6.70;APROVADO POR NOTA;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;02;2550037-8;35T56 (27/07/2015 - 19/12/2015);2014056585;7.30;APROVADO;
2;ECT2307;FÍSICA EXPERIMENTAL I;16A;2995671-6;7M123 (27/07/2015 - 31/10/2015);2014085424;7.20;APROVADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;05;1655461-4;35M56 (27/07/2015 - 19/12/2015);2013065310;7.30;APROVADO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;01D;1675779-5,2757086-1;35T12 6T56 (27/07/2015 - 19/12/2015);2013091104;2.30;REPROVADO;
2;DCO0003;REDES DE COMPUTADORES I;01;2227734-1;24N34;2010040430;8.20;APROVADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;02;1753896-5;35M34 (27/07/2015 - 19/12/2015);2015013395;-;DESISTENCIA;
2;ECT2104;QUÍMICA GERAL;03E;1036401-5;7M56  35N34 (27/07/2015 - 19/12/2015);2015011990;-;INDEFERIDO;
2;DCA0301;TOPICOS ESPECIAIS EM ENGENHARIA DE COMPUTACAO;01;1673543-1;6T1234;2010036026;8.00;APROVADO;
2;MEC1609;MECÂNICA DOS SÓLIDOS II;01;1338331-2;35T56 (27/07/2015 - 19/12/2015);2011007219;-;INDEFERIDO;
2;MEC1609;MECÂNICA DOS SÓLIDOS II;02;1338331-2;35N12 (27/07/2015 - 19/12/2015);2010042182;-;INDEFERIDO;
2;ECT1312;CÁLCULO III;02;1753781-1;246T56 (27/07/2015 - 12/12/2015);2013073779;0.00;REPROVADO;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;02;1885409-7,1755308-5;2T56 (27/07/2015 - 19/12/2015);2014066142;5.60;APROVADO POR NOTA;
2;ECT2101;PRÉ-CÁLCULO;05;2111020-6;2356N12 (27/07/2015 - 29/09/2015);2014097210;-;INDEFERIDO;
2;ECT2412;MECÂNICA DOS SÓLIDOS;03;2087565-9;35N12 (27/07/2015 - 19/12/2015);2012923118;1.10;REPROVADO;
2;MEC1701;PROCESSOS DE FABRICAÇÃO MECÂNICA II;02;2103538-7;4N34 6N12 (27/07/2015 - 19/12/2015);2012919670;-;INDEFERIDO;
2;ECT2101;PRÉ-CÁLCULO;01;1091102-4;2356T12 (27/07/2015 - 29/09/2015);2015083460;5.20;APROVADO POR NOTA;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;02A;2114893-9,2223235-6;4M12  35T34 (27/07/2015 - 19/12/2015);2013063360;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;03;2550037-8;35N34 (27/07/2015 - 19/12/2015);2014002860;-;INDEFERIDO;
2;MEC1801;ESPECIFICAÇÃO E SELEÇÃO DE MATERIAIS;01;2550377-6;2T34 4T12 (27/07/2015 - 19/12/2015);2012920930;-;INDEFERIDO;
2;ECT1211;ÁLGEBRA LINEAR;01;2565098-1;246M34 (27/07/2015 - 12/12/2015);2011010321;3.10;REPROVADO;
2;DCA0104;ARQUITETURA DE COMPUTADORES;01;2452782-5;46M12;2011016577;9.30;APROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;04A;1943220-0,1060782-1;4T34  35N12 (27/07/2015 - 21/11/2015);2012927888;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02A;1718775-5;46M12 (27/07/2015 - 30/08/2015), 46M12  2T12 (31/08/2015 - 10/10/2015), 46M12 (11/10/2015 - 05/12/2015);2014052666;-;INDEFERIDO;
2;ECT2412;MECÂNICA DOS SÓLIDOS;04;2087565-9;35N34 (27/07/2015 - 19/12/2015);2012971797;5.30;APROVADO POR NOTA;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;03;1746024-9;2M34 (27/07/2015 - 19/12/2015);2014097274;-;INDEFERIDO;
2;ECT2416;EXPRESSÃO GRÁFICA;01B;1772123-9;46T34 (27/07/2015 - 10/10/2015),  3T12 46T34 (11/10/2015 - 28/11/2015);2013090377;5.60;APROVADO POR NOTA;
2;ECT2413;MECÂNICA DOS FLUIDOS;04;2524058-9;35T56 (27/07/2015 - 19/12/2015);2012921070;7.00;APROVADO;
2;MEC1505;CAD PARA ENGENHARIA I;02;3357809-7;6T1234 (27/07/2015 - 19/12/2015);2013017715;6.40;APROVADO POR NOTA;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;01A;1753722-5,2223235-6;35M12  4T34 (27/07/2015 - 21/11/2015);2015020291;-;INDEFERIDO;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;01;1341519-2,2087054-1;2M34 (27/07/2015 - 19/12/2015);2015011855;7.70;APROVADO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;04;2159567-6;46N12 (27/07/2015 - 19/12/2015);2011011230;0.80;REPROVADO POR MÉDIA E POR FALTAS;
2;DCA0105;TEORIA DE CIRCUITOS;02;347427-7;35M34;2011009133;6.10;APROVADO POR NOTA;
2;ECT2103;CÁLCULO I;01;1672787-0;2356T12 (05/10/2015 - 19/12/2015);2014097318;-;INDEFERIDO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;04B;1060782-1;4T56  35N12 (27/07/2015 - 21/11/2015);2015011354;8.40;APROVADO;
2;DEF0033;METODOLOGIA DAS LUTAS;02;1154701-6;35N12;2012992142;-;TRANCADO;
2;ECT2104;QUÍMICA GERAL;01C;3432383-1;2M56  35T12 (27/07/2015 - 19/12/2015);2014085219;-;INDEFERIDO;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;03;1319338-6;2N12 (27/07/2015 - 19/12/2015);2015019915;7.50;APROVADO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;04;2159567-6;46N12 (27/07/2015 - 19/12/2015);2012923780;6.60;APROVADO POR NOTA;
2;ECT2103;CÁLCULO I;01;1672787-0;2356T12 (05/10/2015 - 19/12/2015);2014068245;-;INDEFERIDO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;04C;1060782-1;7T12  35N12 (27/07/2015 - 21/11/2015);2015016172;0.40;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;02;3891450-8;2M34 (27/07/2015 - 19/12/2015);2014023593;5.80;APROVADO POR NOTA;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;03B;3687943-8;4T56  35N12 (27/07/2015 - 19/12/2015);2014074663;-;INDEFERIDO;
2;ECT2412;MECÂNICA DOS SÓLIDOS;03;2087565-9;35N12 (27/07/2015 - 19/12/2015);2010042107;1.30;REPROVADO;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;04;1746024-9;2N34 (27/07/2015 - 19/12/2015);2015011695;6.10;APROVADO POR NOTA;
2;ECT2416;EXPRESSÃO GRÁFICA;02A;2246099-5;46T34 (27/07/2015 - 10/10/2015),  346T34 (11/10/2015 - 28/11/2015);2014053921;8.40;APROVADO;
2;CON0119;MATEMATICA COMERCIAL E FINANCEIRA;01;3655493-8;35N34;2012926746;7.00;APROVADO;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;06;1885409-7,1755308-5;4T12 (27/07/2015 - 19/12/2015);2014096212;7.90;APROVADO;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;03;1319338-6;2N12 (27/07/2015 - 19/12/2015);2014067720;-;CANCELADO;
2;MEC1507;SISTEMAS TÉRMICOS I;01;2014591-0;25N34 (27/07/2015 - 19/12/2015);2015017779;2.20;REPROVADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;04;1753067-1;46N12 (27/07/2015 - 19/12/2015);2014047540;7.00;APROVADO;
2;ECT1405;MODELAGEM INTEGRADA;02A;2066958-7;7M34  2N1234 35N34 (27/07/2015 - 30/08/2015),  2N1234 35N34 (31/08/2015 - 27/09/2015);2013017045;4.10;REPROVADO;
2;ICE1024;FUNDAMENTOS DE BIOINFORMÁTICA;01;1939184-8;24T1234 (21/09/2015 - 25/11/2015);2013080755;-;DESISTENCIA;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;04;1717472-6;35N34 (27/07/2015 - 19/12/2015);2015013036;3.50;REPROVADO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;03;1475328-8;35N12 (27/07/2015 - 19/12/2015);2014074340;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;04;1746024-9;2N34 (27/07/2015 - 19/12/2015);2015019512;5.80;APROVADO POR NOTA;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02A;1718775-5;46M12 (27/07/2015 - 30/08/2015), 46M12  2T12 (31/08/2015 - 10/10/2015), 46M12 (11/10/2015 - 05/12/2015);2012921015;-;INDEFERIDO;
2;CIV1102;QUÍMICA AMBIENTAL I;01;2246777-9;56T56;2011006294;-;INDEFERIDO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;05;2245481-2;2N12 (27/07/2015 - 19/12/2015);2015010956;7.90;APROVADO;
2;ECT1211;ÁLGEBRA LINEAR;02;2087430-0;246T56 (27/07/2015 - 12/12/2015);2012919080;-;CANCELADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;02;1753896-5;35M34 (27/07/2015 - 19/12/2015);2015018874;5.90;APROVADO POR NOTA;
2;DCO0006;ANTENAS E PROPAGAÇÃO;01;2227734-1;46N12;2009032101;6.70;APROVADO POR NOTA;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;04;2159567-6;46N12 (27/07/2015 - 19/12/2015);2014003115;0.80;CANCELADO;
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;01;2223417-1,1674419-7;35T56 (27/07/2015 - 19/12/2015);2014076111;7.90;APROVADO;
2;MEC1705;CAD PARA ENGENHARIA II;03;347936-8;2T1234 (27/07/2015 - 19/12/2015);2012927609;-;INDEFERIDO;
2;ECT2104;QUÍMICA GERAL;04A;2057088-2,2255011-1;2T56  35N12 (27/07/2015 - 19/12/2015);2015018210;-;INDEFERIDO;
2;ECT1570;DESENVOLVIMENTO DE SISTEMAS PARA INTERNET I;01A;2459504-9;5M56  5T3456 (27/07/2015 - 19/12/2015);2014057045;8.40;APROVADO;
2;ICE1007;MATLAB PARA NEUROCIENTISTAS;02;2069422-1;35T56 (28/07/2015 - 24/09/2015);2013004299;0.00;CANCELADO;
2;ECT2500;INTRODUÇÃO ÀS ENGENHARIAS;02;1640260-1;4T56 (27/07/2015 - 19/12/2015);2015092657;-;TRANCADO;
2;MTR0304;TÉCNICAS DE MICROSCOPIA;01;1652765-0;35N34;2011006042;7.00;APROVADO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;03;1475328-8;35N12 (27/07/2015 - 19/12/2015);2014095940;5.70;APROVADO POR NOTA;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;06;1756325-1;35M56 (27/07/2015 - 19/12/2015);2015091097;5.70;APROVADO POR NOTA;
2;ECT2104;QUÍMICA GERAL;04C;2255011-1,2057088-2;4T56  35N12 (27/07/2015 - 19/12/2015);2015017812;-;INDEFERIDO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;02D;3687943-8;35T34 4T12 (27/07/2015 - 19/12/2015);2013019120;-;INDEFERIDO;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;03B;2614800-7;5T56  46N12 (27/07/2015 - 28/11/2015);2011006427;3.60;REPROVADO;
2;PTR0106;INTRODUÇÃO À ENGENHARIA DE PETRÓLEO;01;1754344-6;35T34;2014072097;2.20;REPROVADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;04;1753067-1;46N12 (27/07/2015 - 19/12/2015);2014066189;5.80;APROVADO POR NOTA;
2;MEC1508;DINÂMICA;01;1837132-1;35T12 (27/07/2015 - 19/12/2015);2011016791;-;INDEFERIDO;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;01;1341519-2,2087054-1;2M34 (27/07/2015 - 19/12/2015);2015013958;5.40;APROVADO POR NOTA;
2;MEC1608;MÁQUINAS DE FLUXO;02;349104-0;24N12 (27/07/2015 - 19/12/2015);2012928114;7.20;APROVADO;
2;MEC1834;INTRODUÇÃO  AOS ELEMENTOS DE MÁQUINAS;01;5220696-5;46M56;2010088450;5.10;APROVADO POR NOTA;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;02;3891450-8;2M34 (27/07/2015 - 19/12/2015);2014097004;2.30;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;01;1879244-0;35T56 (27/07/2015 - 19/12/2015);2015013958;-;INDEFERIDO;
2;DCO0003;REDES DE COMPUTADORES I;01;2227734-1;24N34;2011007012;-;INDEFERIDO;
2;ECT1211;ÁLGEBRA LINEAR;02;2087430-0;246T56 (27/07/2015 - 12/12/2015);2014056253;5.50;APROVADO POR NOTA;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;02;1808127-6;35M56 (27/07/2015 - 19/12/2015);2015013617;2.50;REPROVADO;
2;ECT2414;ELETRICIDADE APLICADA;03A;2223220-8;46N34 (27/07/2015 - 31/08/2015),  4T56  46N34 (01/09/2015 - 30/09/2015),  46N34 (01/10/2015 - 28/11/2015);2011013593;0.70;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT1312;CÁLCULO III;01;2087430-0,4857669-9;246M56 (27/07/2015 - 12/12/2015);2010044037;0.90;REPROVADO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;01;1746037-1;2T12 (27/07/2015 - 19/12/2015);2012037615;6.40;APROVADO POR NOTA;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;04B;1060782-1;4T56  35N12 (27/07/2015 - 21/11/2015);2014089432;5.40;APROVADO POR NOTA;
2;ECT1405;MODELAGEM INTEGRADA;01B;2066958-7;2M3456 35M56  2T34 (27/07/2015 - 30/08/2015), 2M3456 35M56 (31/08/2015 - 27/09/2015);2014049043;7.90;APROVADO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;03;1475328-8;35N12 (27/07/2015 - 19/12/2015);2013080568;-;INDEFERIDO;
2;MTR0353;FUNDAMENTOS DE METALURGIA;01;1938946-1;35T34;2010044347;5.00;APROVADO POR NOTA;
2;MEC1705;CAD PARA ENGENHARIA II;02;347936-8;3N1234 (27/07/2015 - 19/12/2015);2012919788;5.70;APROVADO POR NOTA;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;04;1648476-4;35N12 (27/07/2015 - 19/12/2015);2015018650;7.80;APROVADO;
2;CON0119;MATEMATICA COMERCIAL E FINANCEIRA;01;3655493-8;35N34;2010040007;-;DESISTENCIA;
2;CON0119;MATEMATICA COMERCIAL E FINANCEIRA;01;3655493-8;35N34;2013070365;-;CANCELADO;
2;ECT2301;CÁLCULO III;02;1753781-1;46T34 (27/07/2015 - 19/12/2015);2012924429;0.00;REPROVADO;
2;DCA0100;MATEMATICA DISCRETA;01;2970917-4;35T12;2013018991;3.00;REPROVADO;
2;DCA0122;INSTRUMENTAÇÃO;01;1284113-9;24M56;2011016209;6.80;APROVADO POR NOTA;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02D;1718775-5;46M12 (27/07/2015 - 30/08/2015), 46M12  6T12 (31/08/2015 - 10/10/2015), 46M12 (11/10/2015 - 05/12/2015);2010044037;-;INDEFERIDO;
2;ECT2307;FÍSICA EXPERIMENTAL I;01A;2995671-6;2T123 (27/07/2015 - 21/11/2015);2013063469;-;INDEFERIDO;
2;DCO0009;SISTEMAS DIGITAIS;01;1096122-6;35N34;2012925140;8.30;APROVADO;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;02;3891450-8;2M34 (27/07/2015 - 19/12/2015);2015015139;5.30;APROVADO POR NOTA;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;03;1319338-6;2N12 (27/07/2015 - 19/12/2015);2014085460;7.20;APROVADO;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;02;1755308-5,1885409-7;2T56 (27/07/2015 - 19/12/2015);2014097612;5.10;APROVADO POR NOTA;
2;MTR0305;PROPRIEDADES FÍSICAS DOS MATERIAIS;01;1298936-5;24N34;2013070679;5.80;APROVADO POR NOTA;
2;ECT2301;CÁLCULO III;02;1753781-1;46T34 (27/07/2015 - 19/12/2015);2014074467;0.00;REPROVADO;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;01;1755308-5,1885409-7;2T34 (27/07/2015 - 19/12/2015);2013081171;-;CANCELADO;
2;CIV1104;HIDROLOGIA;01;1759777-5;23T34;2011066004;6.20;APROVADO POR NOTA;
2;MEC1701;PROCESSOS DE FABRICAÇÃO MECÂNICA II;01;2103538-7;46T12 (27/07/2015 - 19/12/2015);2012923083;5.60;APROVADO POR NOTA;
2;FPE0087;LÍNGUA BRASILEIRA DE SINAIS - LIBRAS;06;2646318-2;4T3456;2013020695;6.90;APROVADO POR NOTA;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;03;2550037-8;35N34 (27/07/2015 - 19/12/2015);2012923780;7.20;APROVADO;
2;DCA0202;CIRCUITOS DIGITAIS;02B;1543191-8,2147331-7;3T3456 5T56;2013073240;5.70;APROVADO POR NOTA;
2;MTR0301;ESTRUTURA DOS MATERIAIS;01;1938946-1;24N12;2013018006;6.10;APROVADO POR NOTA;
2;ECT2416;EXPRESSÃO GRÁFICA;03B;1772123-9;46T12 (27/07/2015 - 10/10/2015),  4T1122 6T12 (11/10/2015 - 28/11/2015);2013070089;6.80;APROVADO POR NOTA;
2;DCA0202;CIRCUITOS DIGITAIS;02B;1543191-8,2147331-7;3T3456 5T56;2013020031;-;DESISTENCIA;
2;ECT2201;CÁLCULO II;06;1680333-9;46T56 (27/07/2015 - 19/12/2015);2014074369;0.50;REPROVADO;
2;ECT2103;CÁLCULO I;01;1672787-0;2356T12 (05/10/2015 - 19/12/2015);2014023243;-;INDEFERIDO;
2;ECT2201;CÁLCULO II;04;2583622-8;46N12 (27/07/2015 - 19/12/2015);2013081224;5.20;APROVADO POR NOTA;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;05C;1060782-1;7T12  35N34 (27/07/2015 - 21/11/2015);2013081046;-;INDEFERIDO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;04;2159567-6;46N12 (27/07/2015 - 19/12/2015);2012918637;1.30;REPROVADO;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;01;1914304-6;46M34 (27/07/2015 - 19/12/2015);2015010830;5.90;APROVADO POR NOTA;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;04;1879244-0;35T34 (27/07/2015 - 19/12/2015);2013019433;-;CANCELADO;
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;01;2223417-1,1674419-7;35T56 (27/07/2015 - 19/12/2015);2015014759;8.00;APROVADO;
2;ECT2307;FÍSICA EXPERIMENTAL I;01A;2995671-6;2T123 (27/07/2015 - 21/11/2015);2014048823;-;INDEFERIDO;
2;ECO1011;HISTÓRIA ECONÔMICA GERAL I;02;2451117-1;35M12;2012923299;-;INDEFERIDO;
2;ELE1715;CIRCUITOS DIGITAIS;01;2566657-8;3T3456;2012924474;5.00;APROVADO POR NOTA;
2;DCA0104;ARQUITETURA DE COMPUTADORES;01;2452782-5;46M12;2012927126;9.00;APROVADO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;04A;2057895-6;46N12 (27/07/2015 - 30/08/2015),  7T12  46N12 (31/08/2015 - 10/10/2015),  46N12 (11/10/2015 - 05/12/2015);2014047521;0.40;REPROVADO POR MÉDIA E POR FALTAS;
2;CIV1202;GESTÃO AMBIENTAL;01;2190974-3;25M12;2013023810;6.70;APROVADO POR NOTA;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;03;2242299-6;2T56 (27/07/2015 - 19/12/2015);2014084688;5.80;APROVADO POR NOTA;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;03;2550037-8;35N34 (27/07/2015 - 19/12/2015);2011014447;-;INDEFERIDO;
2;ECT2201;CÁLCULO II;07;2998751-4;46M56 (27/07/2015 - 19/12/2015);2012920967;-;DESISTENCIA;
2;ECT2416;EXPRESSÃO GRÁFICA;04A;1772123-9;2N1234 (27/07/2015 - 10/10/2015),  2N112234 (11/10/2015 - 05/12/2015);2014066385;8.00;APROVADO;
2;ECT2412;MECÂNICA DOS SÓLIDOS;02;2212882-6;35M56 (27/07/2015 - 19/12/2015);2011007110;3.00;REPROVADO;
2;CIV1101;GEOLOGIA AMBIENTAL;01;1165556-1;23T56;2012926871;7.10;APROVADO;
