,matricula,situacao,ano,turma
598,20160142620,REPROVADO POR MÉDIA E POR FALTAS,2018.1,02C
599,20170039319,REPROVADO,2018.1,02C
600,20170117380,APROVADO,2018.1,02C
601,20170138442,REPROVADO,2018.1,02C
602,20170042299,APROVADO POR NOTA,2018.1,02C
603,20170039918,APROVADO,2018.1,02C
604,20170118243,REPROVADO,2018.1,02C
605,20180031913,APROVADO,2018.1,02C
606,20170138550,REPROVADO,2018.1,03A
607,20170032532,APROVADO,2018.1,03A
608,20170036175,REPROVADO,2018.1,03A
609,20170045290,APROVADO,2018.1,03A
610,20170118280,APROVADO POR NOTA,2018.1,03A
611,20170033656,REPROVADO,2018.1,03A
612,20170036059,REPROVADO,2018.1,03A
613,20170034850,REPROVADO POR MÉDIA E POR FALTAS,2018.1,03A
614,20170118047,REPROVADO,2018.1,03A
615,20170138200,APROVADO,2018.1,03A
616,20170037056,REPROVADO,2018.1,03A
617,20170038732,APROVADO,2018.1,03A
618,20160142684,APROVADO POR NOTA,2018.1,03A
619,2016098440,REPROVADO POR MÉDIA E POR FALTAS,2018.1,03A
620,20170137973,REPROVADO POR MÉDIA E POR FALTAS,2018.1,03A
621,20170034537,APROVADO POR NOTA,2018.1,03A
622,20170147290,APROVADO POR NOTA,2018.1,03A
623,20170039112,APROVADO,2018.1,03A
624,20170115081,APROVADO,2018.1,03A
625,20160142521,REPROVADO POR MÉDIA E POR FALTAS,2018.1,03A
626,20170031357,APROVADO POR NOTA,2018.1,03A
627,20150126631,APROVADO POR NOTA,2018.1,03A
628,2015010295,REPROVADO POR MÉDIA E POR FALTAS,2018.1,03A
629,2016097424,REPROVADO,2018.1,02B
630,2016018995,APROVADO,2018.1,02B
631,20170118360,APROVADO,2018.1,02B
632,20180088012,REPROVADO POR MÉDIA E POR FALTAS,2018.1,02B
633,20170043812,APROVADO POR NOTA,2018.1,02B
634,2015011210,APROVADO,2018.1,02B
635,20160146191,APROVADO POR NOTA,2018.1,02B
636,20170138498,APROVADO,2018.1,04B
637,20170137900,APROVADO,2018.1,04B
638,20170139305,APROVADO POR NOTA,2018.1,04B
639,2016017719,APROVADO POR NOTA,2018.1,04B
640,20170032579,APROVADO,2018.1,04B
641,20170138282,APROVADO POR NOTA,2018.1,04B
642,20170147263,REPROVADO,2018.1,04B
643,20170138120,REPROVADO,2018.1,04B
644,20170115822,APROVADO POR NOTA,2018.1,04B
645,20170042851,APROVADO,2018.1,04B
646,20170117264,APROVADO,2018.1,04B
647,20170139486,APROVADO POR NOTA,2018.1,04B
648,2015012692,REPROVADO,2018.1,04B
649,20170115500,REPROVADO,2018.1,04B
650,20170137703,REPROVADO,2018.1,04B
651,2013091285,REPROVADO,2018.1,04B
652,20170116703,APROVADO POR NOTA,2018.1,04B
653,20170117943,APROVADO,2018.1,04B
654,20160107980,APROVADO POR NOTA,2018.1,04B
655,20160132409,REPROVADO,2018.1,04B
656,20160143251,APROVADO POR NOTA,2018.1,04B
657,20180039493,REPROVADO,2018.1,04B
658,2016021570,REPROVADO,2018.1,04B
659,20170137697,APROVADO POR NOTA,2018.1,04B
660,20160143369,REPROVADO,2018.1,04B
661,20150126936,REPROVADO,2018.1,04B
662,2015093654,REPROVADO,2018.1,04B
663,20180037452,APROVADO,2018.1,04B
664,2016010119,REPROVADO,2018.1,04B
665,20170041738,REPROVADO,2018.1,04B
666,20170116982,APROVADO POR NOTA,2018.1,01A
667,20170045138,APROVADO,2018.1,01A
668,20170040356,REPROVADO,2018.1,01A
669,20170183223,APROVADO POR NOTA,2018.1,01A
670,20170116122,APROVADO POR NOTA,2018.1,01A
671,20170106476,APROVADO,2018.1,01A
672,20170038017,APROVADO,2018.1,01A
673,20150126130,APROVADO,2018.1,01A
674,20170183161,APROVADO POR NOTA,2018.1,01A
675,20170138406,APROVADO,2018.1,01A
676,20170031016,APROVADO POR NOTA,2018.1,01A
677,2016053573,REPROVADO,2018.1,01A
678,2015011775,REPROVADO POR MÉDIA E POR FALTAS,2018.1,01A
679,20170032336,REPROVADO,2018.1,01A
680,20170038410,APROVADO POR NOTA,2018.1,01A
681,20170036792,REPROVADO,2018.1,01A
682,20170137759,APROVADO POR NOTA,2018.1,01A
683,20170041531,APROVADO POR NOTA,2018.1,01A
684,20170147325,REPROVADO,2018.1,01A
685,20170037332,APROVADO POR NOTA,2018.1,01A
686,20160108904,APROVADO,2018.1,01A
687,20170138961,REPROVADO,2018.1,05A
688,20170033979,REPROVADO,2018.1,05A
689,20170139510,REPROVADO,2018.1,05A
690,20170139501,REPROVADO,2018.1,05A
691,20160146370,APROVADO POR NOTA,2018.1,05A
692,20170038492,APROVADO,2018.1,05A
693,20170183330,APROVADO,2018.1,05A
694,20170117685,APROVADO POR NOTA,2018.1,05A
695,20170139000,REPROVADO,2018.1,05A
696,20170031230,APROVADO POR NOTA,2018.1,05A
697,20170045414,REPROVADO,2018.1,05A
698,20170036273,APROVADO,2018.1,05A
699,20170139548,APROVADO POR NOTA,2018.1,05A
700,20160142942,APROVADO POR NOTA,2018.1,05A
701,20170138943,REPROVADO,2018.1,05A
702,20170115644,REPROVADO,2018.1,05A
703,20170037379,REPROVADO,2018.1,05A
704,20170138907,APROVADO POR NOTA,2018.1,05A
705,20170139539,APROVADO,2018.1,05A
706,20170116463,REPROVADO,2018.1,05A
707,20170114520,APROVADO,2018.1,05A
708,20170115869,REPROVADO,2018.1,05A
709,20170116060,REPROVADO,2018.1,05A
710,20170139207,APROVADO POR NOTA,2018.1,05A
711,20170118655,APROVADO POR NOTA,2018.1,05A
712,20170042190,APROVADO,2018.1,05A
713,20170138934,APROVADO POR NOTA,2018.1,05A
714,20170036550,APROVADO POR NOTA,2018.1,05A
715,20170139216,APROVADO,2018.1,05A
716,20170139495,REPROVADO,2018.1,05A
717,20170116900,REPROVADO,2018.1,05A
718,20170139243,REPROVADO,2018.1,05A
719,20160143663,REPROVADO,2018.1,05A
720,20170036999,REPROVADO,2018.1,05A
721,20170114941,APROVADO,2018.1,01C
722,20170118341,REPROVADO,2018.1,01C
723,20170183072,APROVADO,2018.1,01C
724,20170147316,APROVADO POR NOTA,2018.1,01C
725,20170097896,APROVADO,2018.1,01C
726,20170033370,APROVADO,2018.1,01C
727,20170034958,REPROVADO,2018.1,01C
728,20160141847,APROVADO POR NOTA,2018.1,01C
729,20160002781,REPROVADO,2018.1,01C
730,20170138068,REPROVADO,2018.1,01C
731,20170116187,REPROVADO,2018.1,01C
732,20170138504,APROVADO POR NOTA,2018.1,01C
733,2016015017,APROVADO,2018.1,01C
734,20170032318,APROVADO POR NOTA,2018.1,01C
735,20170117308,REPROVADO,2018.1,01C
736,20170116409,APROVADO,2018.1,01C
737,20170117068,APROVADO POR NOTA,2018.1,01C
738,20170116884,APROVADO POR NOTA,2018.1,01C
739,20170117148,APROVADO POR NOTA,2018.1,01C
740,20170030897,APROVADO,2018.1,01C
741,20170118029,REPROVADO,2018.1,01C
742,20170137801,APROVADO POR NOTA,2018.1,01C
743,20170132467,REPROVADO,2018.1,01C
744,20170115902,APROVADO POR NOTA,2018.1,01C
745,20170100211,REPROVADO POR MÉDIA E POR FALTAS,2018.1,03D
746,20170138308,REPROVADO POR MÉDIA E POR FALTAS,2018.1,03D
747,20170137795,REPROVADO,2018.1,03D
748,20170039551,REPROVADO,2018.1,03D
749,20170095013,APROVADO POR NOTA,2018.1,03D
750,20170036756,APROVADO,2018.1,03D
751,20170044417,APROVADO,2018.1,03D
752,2016098708,APROVADO,2018.1,03D
753,2016090620,REPROVADO,2018.1,03D
754,20170117980,REPROVADO POR MÉDIA E POR FALTAS,2018.1,03D
755,20170149731,APROVADO,2018.1,03B
756,2014089272,REPROVADO POR MÉDIA E POR FALTAS,2018.1,03B
757,20170114880,APROVADO POR NOTA,2018.1,03B
758,20170032390,APROVADO,2018.1,03B
759,20170139145,REPROVADO,2018.1,03B
760,20170098454,APROVADO,2018.1,03B
761,20160146208,REPROVADO POR MÉDIA E POR FALTAS,2018.1,03B
762,2016016391,REPROVADO POR MÉDIA E POR FALTAS,2018.1,03B
763,20170032819,REPROVADO,2018.1,03B
764,20170138291,REPROVADO,2018.1,03B
765,20170032891,APROVADO,2018.1,03B
766,20170116801,APROVADO,2018.1,03B
767,20170038590,APROVADO,2018.1,03B
768,20170118619,REPROVADO POR MÉDIA E POR FALTAS,2018.1,03B
769,20160106580,APROVADO POR NOTA,2018.1,03B
770,20170116300,REPROVADO POR NOTA,2018.1,03B
771,20170040839,REPROVADO,2018.1,02A
772,20170043296,APROVADO POR NOTA,2018.1,02A
773,20170038957,REPROVADO,2018.1,02A
774,20170039678,APROVADO,2018.1,02A
775,20170116641,APROVADO,2018.1,02A
776,20170032210,APROVADO POR NOTA,2018.1,02A
777,20170135057,REPROVADO POR MÉDIA E POR FALTAS,2018.1,02A
778,20180007785,APROVADO,2018.1,02A
779,20160130880,APROVADO,2018.1,02A
780,20170042056,REPROVADO,2018.1,02A
781,2016094923,REPROVADO,2018.1,01D
782,20170147414,REPROVADO,2018.1,01D
783,20170183036,REPROVADO,2018.1,01D
784,20170040534,APROVADO POR NOTA,2018.1,01D
785,20170149535,APROVADO,2018.1,01D
786,20170147512,REPROVADO,2018.1,01D
787,20160141749,APROVADO POR NOTA,2018.1,01D
788,20170147272,APROVADO,2018.1,01D
789,20170147352,APROVADO POR NOTA,2018.1,01D
790,20170040276,REPROVADO POR MÉDIA E POR FALTAS,2018.1,01D
791,20170183199,APROVADO POR NOTA,2018.1,01D
792,20170037010,REPROVADO,2018.1,01D
793,2014074420,REPROVADO POR MÉDIA E POR FALTAS,2018.1,01D
794,20170117489,APROVADO POR NOTA,2018.1,01D
795,20170042790,REPROVADO POR MÉDIA E POR FALTAS,2018.1,01D
796,20170033834,APROVADO,2018.1,01D
797,20170137928,APROVADO POR NOTA,2018.1,01D
798,20170042753,APROVADO POR NOTA,2018.1,01D
799,20170118083,APROVADO,2018.1,01D
800,20170039014,APROVADO POR NOTA,2018.1,01D
801,20170034377,APROVADO,2018.1,01D
802,20170115742,REPROVADO POR MÉDIA E POR FALTAS,2018.1,01D
803,2014096080,REPROVADO,2018.1,04D
804,2015095695,REPROVADO,2018.1,04D
805,20170139270,REPROVADO POR NOTA,2018.1,04D
806,20170037691,APROVADO POR NOTA,2018.1,04D
807,20170116006,APROVADO,2018.1,04D
808,20170044533,REPROVADO,2018.1,04D
809,2015095416,REPROVADO,2018.1,04D
810,20170031910,APROVADO,2018.1,04D
811,20160143260,REPROVADO,2018.1,04D
812,20170147370,REPROVADO,2018.1,04D
813,20170035015,REPROVADO,2018.1,04D
814,2016012810,APROVADO,2018.1,04D
815,20170117460,APROVADO,2018.1,04D
816,20170116580,REPROVADO,2018.1,04D
817,20170139566,REPROVADO,2018.1,04D
818,20170118109,REPROVADO,2018.1,04A
819,20160106866,APROVADO POR NOTA,2018.1,04A
820,20150127110,APROVADO POR NOTA,2018.1,04A
821,20170116820,APROVADO POR NOTA,2018.1,04A
822,20150139550,APROVADO POR NOTA,2018.1,04A
823,20160107783,APROVADO POR NOTA,2018.1,04A
824,2016019259,REPROVADO,2018.1,04A
825,20170032677,APROVADO,2018.1,04A
826,20160142085,APROVADO POR NOTA,2018.1,04A
827,20160132220,REPROVADO,2018.1,04A
828,20170044210,APROVADO POR NOTA,2018.1,04A
829,20170147441,APROVADO POR NOTA,2018.1,04A
830,20170138774,APROVADO,2018.1,04A
831,2015007932,APROVADO POR NOTA,2018.1,04A
832,20170183241,REPROVADO,2018.1,04A
833,20170138219,REPROVADO,2018.1,04A
834,20170138273,REPROVADO,2018.1,04A
835,20170139575,APROVADO POR NOTA,2018.1,04A
836,20170117120,APROVADO,2018.1,04A
837,20170115724,REPROVADO,2018.1,04A
838,20170138952,APROVADO POR NOTA,2018.1,04A
839,20170115241,APROVADO,2018.1,04A
840,20170139083,REPROVADO,2018.1,04A
841,20160141990,REPROVADO,2018.1,04A
842,20170133277,REPROVADO,2018.1,04A
843,20170115804,APROVADO,2018.1,04A
844,2016016355,REPROVADO,2018.1,04A
845,20170034573,APROVADO,2018.1,04A
846,20170138059,APROVADO,2018.1,04A
847,20160108842,REPROVADO,2018.1,04A
848,20170115448,APROVADO,2018.1,04A
849,20170183143,REPROVADO POR MÉDIA E POR FALTAS,2018.1,03C
850,2016091369,APROVADO,2018.1,03C
851,20170031197,REPROVADO POR NOTA,2018.1,03C
852,20170031114,APROVADO,2018.1,03C
853,20170044650,APROVADO,2018.1,03C
854,20170114665,APROVADO POR NOTA,2018.1,03C
855,20170183288,APROVADO POR NOTA,2018.1,03C
856,20170114647,APROVADO,2018.1,03C
857,20160143814,REPROVADO POR MÉDIA E POR FALTAS,2018.1,03C
858,20170137866,APROVADO,2018.1,03C
859,20170138255,REPROVADO,2018.1,03C
860,20180030676,APROVADO,2018.2,05D
861,2016016391,REPROVADO,2018.2,05D
862,20170033413,APROVADO POR NOTA,2018.2,05D
863,2016092007,APROVADO,2018.2,05D
864,20160106946,APROVADO POR NOTA,2018.2,05D
865,20180033050,APROVADO POR NOTA,2018.2,05D
866,20170117649,APROVADO,2018.2,05D
867,20170033914,REPROVADO,2018.2,05D
868,20170139252,REPROVADO,2018.2,05D
869,20180033210,APROVADO POR NOTA,2018.2,05D
870,20160158530,APROVADO POR NOTA,2018.2,05D
871,20150127325,REPROVADO,2018.2,05D
872,20170032819,APROVADO POR NOTA,2018.2,05D
873,20170139510,REPROVADO,2018.2,05D
874,20170118225,APROVADO POR NOTA,2018.2,05D
875,2016053635,APROVADO,2018.2,05D
876,20180036615,REPROVADO,2018.2,05D
877,20160107424,APROVADO,2018.2,05D
878,20180033391,APROVADO POR NOTA,2018.2,03A
879,20180040055,APROVADO,2018.2,03A
880,20180039410,APROVADO,2018.2,03A
881,20180039617,APROVADO,2018.2,03A
882,20180035494,APROVADO POR NOTA,2018.2,03A
883,20180032877,APROVADO,2018.2,03A
884,20180041811,APROVADO,2018.2,03A
885,20180030059,APROVADO,2018.2,03A
886,20180032518,APROVADO,2018.2,03A
887,20180029933,APROVADO,2018.2,03A
888,20180034030,APROVADO,2018.2,03A
889,20180040995,APROVADO,2018.2,03A
890,20180039911,APROVADO,2018.2,03A
891,20180042176,APROVADO,2018.2,03A
892,20180030193,APROVADO,2018.2,03A
893,20180032554,APROVADO,2018.2,03A
894,20180033337,APROVADO POR NOTA,2018.2,03A
895,20180035411,APROVADO,2018.2,03A
896,20180030498,APROVADO,2018.2,03A
897,20180032714,APROVADO,2018.2,03A
898,20180043253,APROVADO,2018.2,03A
899,20180031637,APROVADO,2018.2,03A
900,20180030658,APROVADO,2018.2,03A
901,20180030836,APROVADO,2018.2,03A
902,20180110688,APROVADO POR NOTA,2018.2,03A
903,20180041651,APROVADO POR NOTA,2018.2,03A
904,20180088630,APROVADO POR NOTA,2018.2,03A
905,20180037336,APROVADO,2018.2,03A
906,20180036535,APROVADO POR NOTA,2018.2,03A
907,20160143313,REPROVADO,2018.2,04B
908,20170118109,REPROVADO,2018.2,04B
909,20170147380,APROVADO POR NOTA,2018.2,04B
910,20170118501,REPROVADO,2018.2,04B
911,20170100211,REPROVADO,2018.2,04B
912,20170135057,REPROVADO,2018.2,04B
913,20180030390,APROVADO,2018.2,04B
914,20170036916,APROVADO POR NOTA,2018.2,04B
915,20180044090,REPROVADO,2018.2,04B
916,20160146413,APROVADO POR NOTA,2018.2,04B
917,20170147307,REPROVADO,2018.2,04B
918,20170138531,APROVADO,2018.2,04B
919,20160143663,REPROVADO,2018.2,04B
920,20180032330,APROVADO POR NOTA,2018.2,04B
921,20170043699,APROVADO POR NOTA,2018.2,04B
922,20180031038,APROVADO POR NOTA,2018.2,04B
923,20170030814,APROVADO,2018.2,04B
924,2014096947,APROVADO POR NOTA,2018.2,04B
925,20170138120,APROVADO POR NOTA,2018.2,04B
926,20170116060,APROVADO,2018.2,04B
927,20170116463,APROVADO,2018.2,04B
928,20170183368,REPROVADO,2018.2,04B
929,20180036259,APROVADO,2018.2,04B
930,20160143690,APROVADO POR NOTA,2018.2,04B
931,20170037539,APROVADO,2018.2,04B
932,20180033257,APROVADO,2018.2,04B
933,20170103732,REPROVADO,2018.2,04B
934,20180040690,APROVADO POR NOTA,2018.2,04B
935,20170138630,APROVADO POR NOTA,2018.2,03D
936,20160142290,APROVADO POR NOTA,2018.2,03D
937,20180030335,REPROVADO,2018.2,03D
938,20170138442,REPROVADO,2018.2,03D
939,20170115869,APROVADO,2018.2,03D
940,20180036212,APROVADO,2018.2,03D
941,20160107120,APROVADO POR NOTA,2018.2,03D
942,20180039733,REPROVADO,2018.2,03D
943,20180040135,APROVADO,2018.2,03D
944,20160107881,APROVADO,2018.2,03D
945,2015010295,REPROVADO,2018.2,03D
946,2015092890,REPROVADO POR MÉDIA E POR FALTAS,2018.2,03D
947,20180039134,APROVADO,2018.2,03D
948,20180107065,REPROVADO,2018.2,03D
949,20180109542,REPROVADO,2018.2,03D
950,20180039958,APROVADO,2018.2,03D
951,20160143627,APROVADO,2018.2,03D
952,2015018515,REPROVADO POR MÉDIA E POR FALTAS,2018.2,03D
953,20170043456,APROVADO,2018.2,02C
954,20180031950,APROVADO POR NOTA,2018.2,02C
955,20170036157,APROVADO POR NOTA,2018.2,02C
956,20180032812,APROVADO POR NOTA,2018.2,02C
957,20180042597,REPROVADO,2018.2,02C
958,20170117308,REPROVADO,2018.2,02C
959,20180089350,APROVADO POR NOTA,2018.2,02C
960,20180038137,APROVADO POR NOTA,2018.2,02C
961,20180089771,APROVADO,2018.2,02C
962,20180031575,APROVADO POR NOTA,2018.2,02C
963,20170035552,APROVADO,2018.2,02C
964,20180032358,APROVADO POR NOTA,2018.2,02C
965,20180035430,REPROVADO,2018.2,02C
966,20180041375,APROVADO,2018.2,02C
967,20180032895,REPROVADO,2018.2,02C
968,20180029890,REPROVADO,2018.2,02C
969,20180039537,APROVADO,2018.2,02C
970,20180108142,REPROVADO,2018.2,02C
971,20180040538,APROVADO,2018.2,02C
972,20180035135,APROVADO POR NOTA,2018.2,04C
973,20160142773,REPROVADO,2018.2,04C
974,20180034334,REPROVADO,2018.2,04C
975,20170146892,APROVADO POR NOTA,2018.2,04C
976,20170139501,APROVADO POR NOTA,2018.2,04C
977,20170042790,APROVADO,2018.2,04C
978,20180041310,REPROVADO,2018.2,04C
979,20180039232,APROVADO POR NOTA,2018.2,04C
980,20170147370,REPROVADO,2018.2,04C
981,20170117587,APROVADO,2018.2,04C
982,20180039279,APROVADO,2018.2,04C
983,20160146208,REPROVADO,2018.2,04C
984,20160158405,APROVADO POR NOTA,2018.2,04C
985,20180044134,APROVADO POR NOTA,2018.2,04C
986,20170100857,REPROVADO,2018.2,04C
987,20170139190,APROVADO POR NOTA,2018.2,04C
988,20170139332,APROVADO POR NOTA,2018.2,04C
989,20170035570,REPROVADO,2018.2,04C
990,20160143770,APROVADO POR NOTA,2018.2,04C
991,2015092915,APROVADO,2018.2,04C
992,20170133698,APROVADO POR NOTA,2018.2,04C
993,20180032213,APROVADO,2018.2,04C
994,20180043010,APROVADO,2018.2,01C
995,20180034639,REPROVADO,2018.2,01C
996,20180030139,REPROVADO,2018.2,01C
997,20180032250,REPROVADO,2018.2,01C
998,20180031477,APROVADO,2018.2,01C
999,20180032536,APROVADO POR NOTA,2018.2,01C
1000,20180034970,REPROVADO POR MÉDIA E POR FALTAS,2018.2,01C
1001,20170139163,REPROVADO POR MÉDIA E POR FALTAS,2018.2,01C
1002,20180031691,REPROVADO,2018.2,01C
1003,20180042677,APROVADO,2018.2,01C
1004,20180037793,REPROVADO,2018.2,05A
1005,20180034432,APROVADO,2018.2,05A
1006,20180127881,APROVADO,2018.2,05A
1007,20180039976,APROVADO POR NOTA,2018.2,05A
1008,20180037256,APROVADO POR NOTA,2018.2,05A
1009,20180001502,APROVADO,2018.2,05A
1010,20180040215,REPROVADO,2018.2,05A
1011,20180037354,APROVADO POR NOTA,2018.2,05A
1012,20180038610,APROVADO,2018.2,05A
1013,20180042630,APROVADO,2018.2,05A
1014,20180036230,REPROVADO,2018.2,05A
1015,20180038478,APROVADO,2018.2,05A
1016,20180039850,APROVADO POR NOTA,2018.2,05A
1017,20180039072,REPROVADO,2018.2,05A
1018,20180032438,APROVADO,2018.2,05A
1019,20180037532,REPROVADO,2018.2,05A
1020,20180040251,APROVADO POR NOTA,2018.2,05A
1021,20170138943,APROVADO POR NOTA,2018.2,05A
1022,20180035251,REPROVADO,2018.2,05A
1023,20180092991,APROVADO,2018.2,05A
1024,20170116900,APROVADO POR NOTA,2018.2,05A
1025,20180110024,REPROVADO,2018.2,05A
1026,20180042659,REPROVADO,2018.2,05A
1027,20180107421,REPROVADO,2018.2,05A
1028,20180042078,APROVADO POR NOTA,2018.2,05A
1029,20180040716,REPROVADO,2018.2,05A
1030,20180040912,REPROVADO,2018.2,05A
1031,20180038754,REPROVADO,2018.2,05A
1032,20180107280,REPROVADO,2018.2,05A
1033,20180032939,REPROVADO,2018.2,05A
1034,2016022218,REPROVADO,2018.2,04A
1035,20170045414,APROVADO POR NOTA,2018.2,04A
1036,20160132220,REPROVADO,2018.2,04A
1037,20180030095,APROVADO,2018.2,04A
1038,20170115223,REPROVADO,2018.2,04A
1039,20180035019,APROVADO,2018.2,04A
1040,20180036633,APROVADO,2018.2,04A
1041,20180030630,APROVADO,2018.2,04A
1042,20170115500,REPROVADO,2018.2,04A
1043,20170138961,APROVADO POR NOTA,2018.2,04A
1044,20180043450,APROVADO,2018.2,04A
1045,20170138792,REPROVADO,2018.2,04A
1046,20170139065,REPROVADO,2018.2,04A
1047,20170139243,APROVADO POR NOTA,2018.2,04A
1048,20180030175,APROVADO,2018.2,04A
1049,20170138783,REPROVADO,2018.2,04A
1050,20170039391,APROVADO,2018.2,04A
1051,20170139083,APROVADO,2018.2,04A
1052,20180034316,APROVADO,2018.2,04A
1053,20180040799,APROVADO,2018.2,04A
1054,20170115143,REPROVADO,2018.2,04A
1055,20180031978,APROVADO,2018.2,04A
1056,20180037130,APROVADO,2018.2,04A
1057,20170118619,REPROVADO,2018.2,04A
1058,20170036999,APROVADO POR NOTA,2018.2,04A
1059,20160108501,APROVADO POR NOTA,2018.2,04A
1060,20180092051,APROVADO,2018.2,04A
1061,20180042194,APROVADO,2018.2,04A
1062,20170147460,REPROVADO POR MÉDIA E POR FALTAS,2018.2,04A
1063,20180038790,APROVADO,2018.2,03B
1064,20180038932,APROVADO POR NOTA,2018.2,03B
1065,20180037597,APROVADO,2018.2,03B
1066,20180089575,REPROVADO,2018.2,03B
1067,20180039312,APROVADO,2018.2,03B
1068,20180036571,REPROVADO POR NOTA,2018.2,03B
1069,20180037434,REPROVADO,2018.2,03B
1070,20180034497,REPROVADO,2018.2,03B
1071,20170116928,REPROVADO,2018.2,03B
1072,20160142497,APROVADO,2018.2,03B
1073,20180034290,APROVADO,2018.2,03B
1074,20170147405,REPROVADO POR NOTA,2018.2,03B
1075,20180087650,REPROVADO,2018.2,03B
1076,20180039395,APROVADO,2018.2,03B
1077,20180038173,APROVADO,2018.2,03B
1078,20180036070,APROVADO,2018.2,03B
1079,20180035476,APROVADO,2018.2,03B
1080,20180031056,APROVADO,2018.2,03B
1081,20180043155,APROVADO,2018.2,03B
1082,20170030995,REPROVADO,2018.2,03B
1083,20150140158,APROVADO POR NOTA,2018.2,03B
1084,20170138291,APROVADO,2018.2,03B
1085,20170044810,APROVADO POR NOTA,2018.2,03B
1086,20180032474,APROVADO,2018.2,03B
1087,20170118243,REPROVADO POR MÉDIA E POR FALTAS,2018.2,03B
1088,20170138424,REPROVADO,2018.2,03B
1089,20170133811,REPROVADO,2018.2,03B
1090,20180043736,APROVADO,2018.2,01A
1091,20180035073,APROVADO,2018.2,01A
1092,20180107501,APROVADO,2018.2,01A
1093,20180030237,APROVADO POR NOTA,2018.2,01A
1094,20170115840,REPROVADO,2018.2,01A
1095,20180128029,REPROVADO,2018.2,01A
1096,20180032750,APROVADO POR NOTA,2018.2,01A
1097,20180037971,APROVADO,2018.2,01A
1098,20180106148,REPROVADO,2018.2,01A
1099,20180036811,APROVADO POR NOTA,2018.2,01A
1100,20180040458,APROVADO,2018.2,01A
1101,20180030451,APROVADO,2018.2,01A
1102,20180032376,APROVADO,2018.2,01A
1103,20180033838,APROVADO,2018.2,01A
1104,20180031252,REPROVADO,2018.2,01A
1105,20170116140,APROVADO,2018.2,01A
1106,20180038271,APROVADO,2018.2,01A
1107,20180031412,REPROVADO,2018.2,01A
1108,20180038816,APROVADO,2018.2,01A
1109,20170183232,REPROVADO POR MÉDIA E POR FALTAS,2018.2,01A
1110,20180033275,APROVADO,2018.2,01A
1111,20180128083,APROVADO,2018.2,02A
1112,20180033239,APROVADO,2018.2,02A
1113,20180029835,APROVADO,2018.2,02A
1114,20170118421,APROVADO,2018.2,02A
1115,20180030774,APROVADO,2018.2,02A
1116,20180032492,APROVADO POR NOTA,2018.2,02A
1117,20170037350,APROVADO,2018.2,02A
1118,20180105623,APROVADO,2018.2,02A
1119,20170118047,APROVADO POR NOTA,2018.2,02A
1120,20170115582,APROVADO POR NOTA,2018.2,02A
1121,20180030999,APROVADO,2018.2,02A
1122,20170037056,APROVADO,2018.2,02A
1123,20170032336,REPROVADO,2018.2,02A
1124,20170031197,APROVADO POR NOTA,2018.2,02A
1125,20180031270,APROVADO,2018.2,02A
1126,20170138139,APROVADO,2018.2,02A
1127,20170183297,REPROVADO,2018.2,02A
1128,20180002288,APROVADO POR NOTA,2018.2,02A
1129,20170116187,APROVADO,2018.2,02A
1130,20180033417,APROVADO,2018.2,02A
1131,20180129026,REPROVADO,2018.2,02A
1132,20180033776,REPROVADO,2018.2,02A
1133,20180032993,APROVADO POR NOTA,2018.2,02A
1134,20170033558,REPROVADO,2018.2,02A
1135,20180129287,REPROVADO,2018.2,02A
1136,20180040091,REPROVADO,2018.2,02A
1137,20180109364,APROVADO,2018.2,02A
1138,20170041433,APROVADO,2018.2,04D
1139,20170138700,APROVADO POR NOTA,2018.2,04D
1140,20160143171,APROVADO,2018.2,04D
1141,20180037194,REPROVADO,2018.2,04D
1142,2015093654,APROVADO POR NOTA,2018.2,04D
1143,20160143449,REPROVADO POR NOTA,2018.2,04D
1144,20180032670,APROVADO,2018.2,04D
1145,20180092276,REPROVADO,2018.2,04D
1146,20170116580,APROVADO,2018.2,04D
1147,20170115644,APROVADO,2018.2,04D
1148,20170032917,REPROVADO,2018.2,04D
1149,20170139270,APROVADO POR NOTA,2018.2,04D
1150,20170040759,APROVADO POR NOTA,2018.2,04D
1151,20180043558,APROVADO,2018.2,04D
1152,20180037416,APROVADO POR NOTA,2018.2,04D
1153,20160146342,APROVADO POR NOTA,2018.2,04D
1154,20170137688,REPROVADO,2018.2,04D
1155,20180041455,REPROVADO,2018.2,04D
1156,20160108486,APROVADO POR NOTA,2018.2,04D
1157,20170041550,REPROVADO,2018.2,04D
1158,20160143260,APROVADO POR NOTA,2018.2,04D
1159,2016014735,REPROVADO,2018.2,04D
1160,20170147488,APROVADO POR NOTA,2018.2,04D
1161,2014096052,APROVADO POR NOTA,2018.2,04D
1162,20160143823,APROVADO POR NOTA,2018.2,04D
1163,20170139495,APROVADO POR NOTA,2018.2,04D
1164,2016093120,APROVADO POR NOTA,2018.2,04D
1165,20180030738,APROVADO,2018.2,02B
1166,20170033075,APROVADO,2018.2,02B
1167,20180030952,APROVADO,2018.2,02B
1168,20170183063,APROVADO,2018.2,02B
1169,20180030854,APROVADO POR NOTA,2018.2,02B
1170,20180030470,APROVADO,2018.2,02B
1171,20170138451,APROVADO POR NOTA,2018.2,02B
1172,20170147399,APROVADO POR NOTA,2018.2,02B
1173,20180036150,REPROVADO,2018.2,02B
1174,20160107148,APROVADO POR NOTA,2018.2,02B
