periodo,codigo,nome,turma,siape,horario,matricula,nota,situacao
2,ECT2101,PRÉ-CÁLCULO,5,1879244-0,2356N34 (22/07/2019 - 21/09/2019),20190076679,-,TRANCADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,2565098-1,25N12 (22/07/2019 - 07/12/2019),20190076679,-,TRANCADO
2,ECT2103,CÁLCULO I,5,1672787-0,2356N34 (23/09/2019 - 07/12/2019),20190076679,-,TRANCADO
2,ECT2104,QUÍMICA GERAL,05B,"2276334-3,2275848-0",4T56  36N12 (22/07/2019 - 07/12/2019),20190076679,-,TRANCADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,5,3030343-7,4N34 (22/07/2019 - 07/12/2019),20190076679,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",5,3058487-8,4N12 (22/07/2019 - 07/12/2019),20190076679,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,5,1879244-0,2356N34 (22/07/2019 - 21/09/2019),20190143280,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,2565098-1,25N12 (22/07/2019 - 07/12/2019),20190143280,-,MATRICULADO
2,ECT2103,CÁLCULO I,5,1672787-0,2356N34 (23/09/2019 - 07/12/2019),20190143280,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,05B,"2276334-3,2275848-0",4T56  36N12 (22/07/2019 - 07/12/2019),20190143280,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,5,3030343-7,4N34 (22/07/2019 - 07/12/2019),20190143280,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",5,3058487-8,4N12 (22/07/2019 - 07/12/2019),20190143280,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,5,1879244-0,2356N34 (22/07/2019 - 21/09/2019),20190143181,-,CANCELADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,2565098-1,25N12 (22/07/2019 - 07/12/2019),20190143181,-,CANCELADO
2,ECT2103,CÁLCULO I,5,1672787-0,2356N34 (23/09/2019 - 07/12/2019),20190143181,-,CANCELADO
2,ECT2104,QUÍMICA GERAL,05B,"2275848-0,2276334-3",4T56  36N12 (22/07/2019 - 07/12/2019),20190143181,-,CANCELADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,5,3030343-7,4N34 (22/07/2019 - 07/12/2019),20190143181,-,CANCELADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",5,3058487-8,4N12 (22/07/2019 - 07/12/2019),20190143181,-,CANCELADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190135241,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190135241,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190135241,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190135241,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190135241,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190135241,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190071799,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190071799,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190071799,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190071799,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190071799,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190071799,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190070011,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190070011,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190070011,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190070011,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190070011,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190070011,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190134665,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190134665,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190134665,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190134665,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190134665,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190134665,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190135081,-,CANCELADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190135081,-,CANCELADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190135081,-,CANCELADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190135081,-,CANCELADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190135081,-,CANCELADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190135081,-,CANCELADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190078270,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190078270,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190078270,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190078270,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190078270,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190078270,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190078314,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190078314,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190078314,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190078314,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190078314,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190078314,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190078379,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190078379,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190078379,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190078379,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190078379,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190078379,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190077596,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190077596,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190077596,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190077596,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190077596,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190077596,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190077433,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190077433,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190077433,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190077433,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190077433,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190077433,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190077237,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190077237,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190077237,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190077237,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190077237,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190077237,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190142845,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190142845,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190142845,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190142845,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190142845,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190142845,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190143038,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190143038,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190143038,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190143038,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190143038,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190143038,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190143056,-,CANCELADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190143056,-,CANCELADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190143056,-,CANCELADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190143056,-,CANCELADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190143056,-,CANCELADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190143056,-,CANCELADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190079071,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190079071,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190079071,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190079071,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190079071,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190079071,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190078092,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190078092,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190078092,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190078092,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190078092,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190078092,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190142872,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190142872,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190142872,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190142872,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190142872,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190142872,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190142783,-,CANCELADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190142783,-,CANCELADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190142783,-,CANCELADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190142783,-,CANCELADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190142783,-,CANCELADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190142783,-,CANCELADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190080850,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190080850,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190080850,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190080850,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190080850,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190080850,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190142774,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190142774,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190142774,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190142774,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190142774,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190142774,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190142729,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190142729,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190142729,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190142729,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190142729,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190142729,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190081463,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190081463,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190081463,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190081463,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190081463,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190081463,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190081605,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190081605,-,MATRICULADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190081605,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190081605,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190081605,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190081605,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,1,2646069-8,2356T12 (22/07/2019 - 21/09/2019),20190081641,-,CANCELADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,1,2571630-3,25T34 (22/07/2019 - 07/12/2019),20190081641,-,CANCELADO
2,ECT2103,CÁLCULO I,1,2196137-1,2356T12 (23/09/2019 - 07/12/2019),20190081641,-,CANCELADO
2,ECT2104,QUÍMICA GERAL,01C,3432383-1,2M56  36T34 (22/07/2019 - 07/12/2019),20190081641,-,CANCELADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,1,1746024-9,4T34 (22/07/2019 - 07/12/2019),20190081641,-,CANCELADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",1,1753033-6,4T12 (22/07/2019 - 07/12/2019),20190081641,-,CANCELADO
2,ECT2101,PRÉ-CÁLCULO,5,1879244-0,2356N34 (22/07/2019 - 21/09/2019),20190112523,-,EXCLUIDA
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,2565098-1,25N12 (22/07/2019 - 07/12/2019),20190112523,-,EXCLUIDA
2,ECT2103,CÁLCULO I,5,1672787-0,2356N34 (23/09/2019 - 07/12/2019),20190112523,-,EXCLUIDA
2,ECT2104,QUÍMICA GERAL,05C,"2275848-0,2276334-3",5T56  36N12 (22/07/2019 - 07/12/2019),20190112523,-,EXCLUIDA
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,5,3030343-7,4N34 (22/07/2019 - 07/12/2019),20190112523,-,EXCLUIDA
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",5,3058487-8,4N12 (22/07/2019 - 07/12/2019),20190112523,-,EXCLUIDA
2,ECT2101,PRÉ-CÁLCULO,5,1879244-0,2356N34 (22/07/2019 - 21/09/2019),20190084302,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,2565098-1,25N12 (22/07/2019 - 07/12/2019),20190084302,-,MATRICULADO
2,ECT2103,CÁLCULO I,5,1672787-0,2356N34 (23/09/2019 - 07/12/2019),20190084302,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,05C,"2276334-3,2275848-0",5T56  36N12 (22/07/2019 - 07/12/2019),20190084302,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,5,3030343-7,4N34 (22/07/2019 - 07/12/2019),20190084302,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",5,3058487-8,4N12 (22/07/2019 - 07/12/2019),20190084302,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,5,1879244-0,2356N34 (22/07/2019 - 21/09/2019),20190111689,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,2565098-1,25N12 (22/07/2019 - 07/12/2019),20190111689,-,MATRICULADO
2,ECT2103,CÁLCULO I,5,1672787-0,2356N34 (23/09/2019 - 07/12/2019),20190111689,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,05C,"2275848-0,2276334-3",5T56  36N12 (22/07/2019 - 07/12/2019),20190111689,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,5,3030343-7,4N34 (22/07/2019 - 07/12/2019),20190111689,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",5,3058487-8,4N12 (22/07/2019 - 07/12/2019),20190111689,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,5,1879244-0,2356N34 (22/07/2019 - 21/09/2019),20190083889,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,2565098-1,25N12 (22/07/2019 - 07/12/2019),20190083889,-,MATRICULADO
2,ECT2103,CÁLCULO I,5,1672787-0,2356N34 (23/09/2019 - 07/12/2019),20190083889,-,MATRICULADO
2,ECT2104,QUÍMICA GERAL,05C,"2276334-3,2275848-0",5T56  36N12 (22/07/2019 - 07/12/2019),20190083889,-,MATRICULADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,5,3030343-7,4N34 (22/07/2019 - 07/12/2019),20190083889,-,MATRICULADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",5,3058487-8,4N12 (22/07/2019 - 07/12/2019),20190083889,-,MATRICULADO
2,ECT2101,PRÉ-CÁLCULO,5,1879244-0,2356N34 (22/07/2019 - 21/09/2019),20190143299,-,CANCELADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,2565098-1,25N12 (22/07/2019 - 07/12/2019),20190143299,-,CANCELADO
2,ECT2103,CÁLCULO I,5,1672787-0,2356N34 (23/09/2019 - 07/12/2019),20190143299,-,CANCELADO
2,ECT2104,QUÍMICA GERAL,05C,"2276334-3,2275848-0",5T56  36N12 (22/07/2019 - 07/12/2019),20190143299,-,CANCELADO
2,ECT2105,PRÁTICAS DE LEITURA E ESCRITA I,5,3030343-7,4N34 (22/07/2019 - 07/12/2019),20190143299,-,CANCELADO
2,ECT2106,"CIÊNCIA, TECNOLOGIA E SOCIEDADE",5,3058487-8,4N12 (22/07/2019 - 07/12/2019),20190143299,-,CANCELADO
2,ECT2101,PRÉ-CÁLCULO,5,1879244-0,2356N34 (22/07/2019 - 21/09/2019),20190078074,-,MATRICULADO
2,ECT2102,VETORES E GEOMETRIA ANALÍTICA,5,2565098-1,25N12 (22/07/2019 - 07/12/2019),20190078074,-,MATRICULADO
2,ECT2103,CÁLCULO I,5,1672787-0,2356N34 (23/09/2019 - 07/12/2019),20190078074,-,MATRICULADO
