,titulo,idAluno,questoesFeitas,quantidade,NotaLista,ano,descricaoTurma,idTurma,matricula
411,Lista de Exercícios 1 - Expressões e variáveis,5b7c7b129513a60408ac30a0,5,15,33.333333333333336,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ba9a020463cb731d4510d0e,20180036830
412,Lista de Exercícios 1 - Expressões e variáveis,5b7c7d9e9513a60408ac30bb,11,15,66.66666666666667,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03D,5b7b03c9b50b336749898175,20180107065
413,Lista de Exercícios 1 - Expressões e variáveis,5b7d6a5b9513a60408ac31f8,13,15,86.66666666666667,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03B,5b7b00efb50b33674989816a,20180036571
414,Lista de Exercícios 1 - Expressões e variáveis,5b7d971b9513a60408ac3214,8,15,53.333333333333336,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03D,5b7b03c9b50b336749898175,20180039733
414,Lista de Exercícios 1 - Expressões e variáveis,5b7d971b9513a60408ac3214,8,15,53.333333333333336,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ca4b931b50b333d9c9163df,20180039733
415,Lista de Exercícios 1 - Expressões e variáveis,5b7da3e49513a60408ac3251,15,15,100.0,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03B,5b7b00efb50b33674989816a,20180034290
416,Lista de Exercícios 1 - Expressões e variáveis,5b7da4139513a60408ac3252,15,15,66.66666666666667,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03B,5b7b00efb50b33674989816a,20180087650
416,Lista de Exercícios 1 - Expressões e variáveis,5b7da4139513a60408ac3252,15,15,66.66666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,5ca4b8ebb50b333d9c9163dd,20180087650
417,Lista de Exercícios 1 - Expressões e variáveis,5b7da4169513a60408ac3253,15,15,100.0,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03B,5b7b00efb50b33674989816a,20180037597
418,Lista de Exercícios 1 - Expressões e variáveis,5b7da4249513a60408ac3254,9,15,53.333333333333336,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03B,5b7b00efb50b33674989816a,20180039395
419,Lista de Exercícios 1 - Expressões e variáveis,5b7da4449513a60408ac3255,8,15,53.333333333333336,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03A,5b7afe6db50b336749898165,20180040055
420,Lista de Exercícios 1 - Expressões e variáveis,5b7da44f9513a60408ac3256,4,15,20.0,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03B,5b7b00efb50b33674989816a,20170138424
421,Lista de Exercícios 1 - Expressões e variáveis,5b7da4549513a60408ac325a,3,15,20.0,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03B,5b7b00efb50b33674989816a,20180037434
422,Lista de Exercícios 1 - Expressões e variáveis,5b7da4e79513a60408ac325e,6,15,40.0,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03C,5b7b01fdb50b33674989816f,20180030317
423,Lista de Exercícios 1 - Expressões e variáveis,5b7da5af9513a60408ac3262,14,15,93.33333333333333,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03B,5b7b00efb50b33674989816a,20170147405
424,Lista de Exercícios 1 - Expressões e variáveis,5b7da5b19513a60408ac3263,15,15,100.0,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03B,5b7b00efb50b33674989816a,20180038790
425,Lista de Exercícios 1 - Expressões e variáveis,5b7da5cc9513a60408ac3264,14,15,93.33333333333333,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03B,5b7b00efb50b33674989816a,20180038173
426,Lista de Exercícios 1 - Expressões e variáveis,5b7da5ce9513a60408ac3265,9,15,53.333333333333336,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03B,5b7b00efb50b33674989816a,20180032474
427,Lista de Exercícios 1 - Expressões e variáveis,5b7dc0bd9513a60408ac3521,13,15,80.0,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03D,5b7b03c9b50b336749898175,20170115869
428,Lista de Exercícios 1 - Expressões e variáveis,5b7dc10c9513a60408ac3525,15,15,100.0,2017.2,LÓGICA DE PROGRAMAÇÃO - Turma 01C,598e15296d8650eb27d52e83,20160107881
428,Lista de Exercícios 1 - Expressões e variáveis,5b7dc10c9513a60408ac3525,15,15,100.0,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03D,5b7b03c9b50b336749898175,20160107881
429,Lista de Exercícios 1 - Expressões e variáveis,5b7dc10d9513a60408ac3526,5,15,33.333333333333336,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03D,5b7b03c9b50b336749898175,20180109542
430,Lista de Exercícios 1 - Expressões e variáveis,5b7dc3c59513a60408ac3559,4,15,26.666666666666668,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03D,5b7b03c9b50b336749898175,20170065758
431,Lista de Exercícios 1 - Expressões e variáveis,5b7dc3e99513a60408ac355a,8,15,41.666666666666664,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03D,5b7b03c9b50b336749898175,20160107120
432,Lista de Exercícios 1 - Expressões e variáveis,5b83f48f9513a60408ac3bfe,2,15,6.666666666666667,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5b8037188d6212588658e570,20170183232
433,Lista de Exercícios 1 - Expressões e variáveis,5b8439759513a60408ac3c8d,4,15,26.666666666666668,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5b8037188d6212588658e570,20170115840
434,Lista de Exercícios 1 - Expressões e variáveis,5b843ab49513a60408ac3c92,15,15,100.0,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01B,5bb02ba3651f042bb5d58252,20180038039
435,Lista de Exercícios 1 - Expressões e variáveis,5b8457ae9513a60408ac3f07,6,15,33.333333333333336,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5bb02bf8651f042bb5d58257,20180034639
435,Lista de Exercícios 1 - Expressões e variáveis,5b8457ae9513a60408ac3f07,6,15,33.333333333333336,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ca4b931b50b333d9c9163df,20180034639
436,Lista de Exercícios 1 - Expressões e variáveis,5b858e769513a60408ac419c,8,15,53.333333333333336,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,5ba99055463cb731d4510cba,20180029835
437,Lista de Exercícios 1 - Expressões e variáveis,5b858e839513a60408ac41a3,3,15,20.0,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,5ba99055463cb731d4510cba,20180129287
438,Lista de Exercícios 1 - Expressões e variáveis,5b858ebf9513a60408ac41a5,7,15,46.666666666666664,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,5ba99055463cb731d4510cba,20180030999
439,Lista de Exercícios 1 - Expressões e variáveis,5b858f109513a60408ac41a6,1,15,6.666666666666667,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,5ba99055463cb731d4510cba,20180128083
440,Lista de Exercícios 1 - Expressões e variáveis,5b85a98f9513a60408ac445d,5,15,26.666666666666668,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,5ba995ce463cb731d4510cdb,20180089771
441,Lista de Exercícios 1 - Expressões e variáveis,5b85ace09513a60408ac4485,2,15,13.333333333333334,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,5ba995ce463cb731d4510cdb,20180041375
442,Lista de Exercícios 1 - Expressões e variáveis,5b8694c39513a60408ac472d,15,15,73.33333333333333,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01B,5bb02ba3651f042bb5d58252,20180037292
443,Lista de Exercícios 1 - Expressões e variáveis,5b86dd5b9513a60408ac4847,7,15,46.666666666666664,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03C,5b7b01fdb50b33674989816f,20180029817
444,Lista de Exercícios 1 - Expressões e variáveis,5b86f9d99513a60408ac4c75,4,15,6.666666666666667,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03C,5b7b01fdb50b33674989816f,20180038351
445,Lista de Exercícios 1 - Expressões e variáveis,5b86fcef9513a60408ac4c88,13,15,86.66666666666667,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03C,5b7b01fdb50b33674989816f,20170033692
445,Lista de Exercícios 1 - Expressões e variáveis,5b86fcef9513a60408ac4c88,13,15,86.66666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,5ca4b8ebb50b333d9c9163dd,20170033692
446,Lista de Exercícios 1 - Expressões e variáveis,5b86fd0a9513a60408ac4c89,14,15,91.06666666666666,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03C,5b7b01fdb50b33674989816f,20170148242
447,Lista de Exercícios 1 - Expressões e variáveis,5b87f2e99513a60408ac4edc,1,15,6.666666666666667,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ba9a020463cb731d4510d0e,20180134821
448,Lista de Exercícios 1 - Expressões e variáveis,5b9024219513a60408ac595f,2,15,6.666666666666667,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03D,5b7b03c9b50b336749898175,20170072977
449,Lista de Exercícios 1 - Expressões e variáveis,5b96d69a9513a60408ac6207,10,15,53.333333333333336,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,5bb02c38651f042bb5d5825b,20180149047
450,Lista de Exercícios 1 - Expressões e variáveis,5b9975109513a60408ac6b7b,11,15,66.66666666666667,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03C,5b7b01fdb50b33674989816f,20170031212
451,Lista de Exercícios 1 - Expressões e variáveis,5ba158bd4698a230b8bfe565,3,15,20.0,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ba9a020463cb731d4510d0e,20170030592
452,Lista de Exercícios 1 - Expressões e variáveis,5baa91cf4698a230b8c00d73,5,15,33.333333333333336,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,5ba995ce463cb731d4510cdb,20180031950
453,Lista de Exercícios 1 - Expressões e variáveis,5c6c0d4f6551910408991076,13,15,86.66666666666667,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ba9a020463cb731d4510d0e,20180031350
454,Lista de Exercícios 1 - Expressões e variáveis,5c6dea436551910408991082,5,15,33.333333333333336,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 03D,5b7b03c9b50b336749898175,20180039715
454,Lista de Exercícios 1 - Expressões e variáveis,5c6dea436551910408991082,5,15,33.333333333333336,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,5ca4b8ebb50b333d9c9163dd,20180039715
455,Lista de Exercícios 1 - Expressões e variáveis,5c6eb5f16551910408991088,15,15,100.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,5ca4b75db50b333d9c9163d9,20180156560
456,Lista de Exercícios 1 - Expressões e variáveis,5c6ebee05dfd5a0403247b4c,14,15,93.33333333333333,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,5ca4b90cb50b333d9c9163de,20180030255
457,Lista de Exercícios 1 - Expressões e variáveis,5c6ebf575dfd5a0403247b4e,2,15,13.333333333333334,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,5ca4b90cb50b333d9c9163de,20170138184
458,Lista de Exercícios 1 - Expressões e variáveis,5c6eca8b5dfd5a0403247b4f,10,15,25.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,5ca4b90cb50b333d9c9163de,20180136503
459,Lista de Exercícios 1 - Expressões e variáveis,5c6ed79a5dfd5a0403247b52,15,15,100.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,5ca4b75db50b333d9c9163d9,20180043351
460,Lista de Exercícios 1 - Expressões e variáveis,5c6eee4a5dfd5a0403247b5b,3,15,20.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,5ca4b75db50b333d9c9163d9,20170138522
461,Lista de Exercícios 1 - Expressões e variáveis,5c70404bd8ae9804057af173,14,15,91.06666666666666,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,5ca4b90cb50b333d9c9163de,20180129760
462,Lista de Exercícios 1 - Expressões e variáveis,5c750c3e7776520411e9ad10,1,15,6.666666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180135480
463,Lista de Exercícios 1 - Expressões e variáveis,5c7538667776520411e9ad1b,10,15,66.66666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,5ca4ca49b50b333d9c9163fc,20180135640
464,Lista de Exercícios 1 - Expressões e variáveis,5c75387a7776520411e9ad1c,7,15,46.666666666666664,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,5ca4ca49b50b333d9c9163fc,20180106120
465,Lista de Exercícios 1 - Expressões e variáveis,5c7538807776520411e9ad1d,15,15,100.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180110561
466,Lista de Exercícios 1 - Expressões e variáveis,5c7538837776520411e9ad1e,12,15,80.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,5ca4ca49b50b333d9c9163fc,20180134779
467,Lista de Exercícios 1 - Expressões e variáveis,5c7538887776520411e9ad1f,13,15,86.66666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180109785
468,Lista de Exercícios 1 - Expressões e variáveis,5c7538907776520411e9ad20,3,15,20.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,5ca4ca49b50b333d9c9163fc,20180134877
469,Lista de Exercícios 1 - Expressões e variáveis,5c7538907776520411e9ad21,7,15,46.666666666666664,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180134723
470,Lista de Exercícios 1 - Expressões e variáveis,5c7538967776520411e9ad22,6,15,40.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180038736
471,Lista de Exercícios 1 - Expressões e variáveis,5c7538997776520411e9ad23,15,15,93.33333333333333,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180110089
472,Lista de Exercícios 1 - Expressões e variáveis,5c7538a37776520411e9ad24,7,15,45.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180135435
473,Lista de Exercícios 1 - Expressões e variáveis,5c7538a37776520411e9ad25,7,15,46.666666666666664,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,5ca4ca49b50b333d9c9163fc,20180135097
474,Lista de Exercícios 1 - Expressões e variáveis,5c7538a87776520411e9ad26,11,15,66.66666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180134732
475,Lista de Exercícios 1 - Expressões e variáveis,5c7538b17776520411e9ad27,6,15,40.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180106980
476,Lista de Exercícios 1 - Expressões e variáveis,5c7538b47776520411e9ad28,15,15,91.66666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180130466
477,Lista de Exercícios 1 - Expressões e variáveis,5c7538c77776520411e9ad29,9,15,60.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180134830
478,Lista de Exercícios 1 - Expressões e variáveis,5c7538cb7776520411e9ad2a,12,15,80.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,5ca4ca49b50b333d9c9163fc,20180036670
479,Lista de Exercícios 1 - Expressões e variáveis,5c7538cf7776520411e9ad2c,11,15,73.33333333333333,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180135014
480,Lista de Exercícios 1 - Expressões e variáveis,5c7538d07776520411e9ad2d,7,15,40.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180109720
481,Lista de Exercícios 1 - Expressões e variáveis,5c7538e37776520411e9ad2e,11,15,73.33333333333333,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180038217
482,Lista de Exercícios 1 - Expressões e variáveis,5c7538f47776520411e9ad38,9,15,53.333333333333336,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180036894
483,Lista de Exercícios 1 - Expressões e variáveis,5c7539207776520411e9ad39,1,15,6.666666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,5ca4ca49b50b333d9c9163fc,20180110866
484,Lista de Exercícios 1 - Expressões e variáveis,5c753e217776520411e9ada6,6,15,33.333333333333336,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180134840
485,Lista de Exercícios 1 - Expressões e variáveis,5c754dfb7776520411e9adb9,13,15,86.66666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180105848
486,Lista de Exercícios 1 - Expressões e variáveis,5c75510a7776520411e9adbe,8,15,53.333333333333336,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,5ca4ca24b50b333d9c9163fb,20180043914
487,Lista de Exercícios 1 - Expressões e variáveis,5c7551407776520411e9adbf,9,15,60.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,5ca4ca24b50b333d9c9163fb,20180135382
488,Lista de Exercícios 1 - Expressões e variáveis,5c7551497776520411e9adc0,11,15,73.33333333333333,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180109426
489,Lista de Exercícios 1 - Expressões e variáveis,5c7551547776520411e9adc1,15,15,93.33333333333333,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180030596
490,Lista de Exercícios 1 - Expressões e variáveis,5c7551597776520411e9adc2,15,15,100.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180032975
491,Lista de Exercícios 1 - Expressões e variáveis,5c75515a7776520411e9adc3,13,15,86.66666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,5ca4ca24b50b333d9c9163fb,20180146386
492,Lista de Exercícios 1 - Expressões e variáveis,5c75516d7776520411e9adc4,15,15,100.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180105964
493,Lista de Exercícios 1 - Expressões e variáveis,5c7551757776520411e9adc5,1,15,6.666666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,5ca4ca24b50b333d9c9163fb,20180146330
494,Lista de Exercícios 1 - Expressões e variáveis,5c7551797776520411e9adc6,15,15,93.33333333333333,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180032115
495,Lista de Exercícios 1 - Expressões e variáveis,5c7551807776520411e9adc7,4,15,26.666666666666668,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,5ca4ca24b50b333d9c9163fb,20180035215
496,Lista de Exercícios 1 - Expressões e variáveis,5c7551827776520411e9adc8,15,15,100.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180107744
497,Lista de Exercícios 1 - Expressões e variáveis,5c7551837776520411e9adc9,8,15,50.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180136254
498,Lista de Exercícios 1 - Expressões e variáveis,5c7551967776520411e9adca,11,15,73.33333333333333,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,5ca4ca24b50b333d9c9163fb,20180030219
499,Lista de Exercícios 1 - Expressões e variáveis,5c75519a7776520411e9adcb,15,15,100.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180108545
500,Lista de Exercícios 1 - Expressões e variáveis,5c7551a77776520411e9adcc,15,15,100.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180107628
501,Lista de Exercícios 1 - Expressões e variáveis,5c7551b97776520411e9adcd,15,15,86.66666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180134705
502,Lista de Exercícios 1 - Expressões e variáveis,5c7551ba7776520411e9adce,15,15,100.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180031898
503,Lista de Exercícios 1 - Expressões e variáveis,5c7551c47776520411e9addb,12,15,80.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180146457
504,Lista de Exercícios 1 - Expressões e variáveis,5c7551c87776520411e9addc,10,15,66.66666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180146466
505,Lista de Exercícios 1 - Expressões e variáveis,5c7551ce7776520411e9ade0,14,15,93.33333333333333,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180090834
506,Lista de Exercícios 1 - Expressões e variáveis,5c7552157776520411e9ade4,12,15,80.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180135551
507,Lista de Exercícios 1 - Expressões e variáveis,5c7552247776520411e9ade5,7,15,46.666666666666664,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,5ca4ca24b50b333d9c9163fb,20180043039
508,Lista de Exercícios 1 - Expressões e variáveis,5c7553217776520411e9ade6,9,15,60.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,5ca4ca24b50b333d9c9163fb,20180030872
509,Lista de Exercícios 1 - Expressões e variáveis,5c75540e7776520411e9ae14,15,15,100.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180037819
510,Lista de Exercícios 1 - Expressões e variáveis,5c7556f97776520411e9ae3c,9,15,60.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,5ca4ca24b50b333d9c9163fb,20180110507
511,Lista de Exercícios 1 - Expressões e variáveis,5c75575b7776520411e9ae3d,15,15,100.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180105688
512,Lista de Exercícios 1 - Expressões e variáveis,5c756fef7776520411e9ae8b,11,15,73.33333333333333,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01C,5ca4ca68b50b333d9c9163fd,20180109266
513,Lista de Exercícios 1 - Expressões e variáveis,5c7570917776520411e9ae8e,3,15,20.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,5ca4ca24b50b333d9c9163fb,20180031851
514,Lista de Exercícios 1 - Expressões e variáveis,5c77e0b17776520411e9afca,1,15,6.666666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,5ca4b8ebb50b333d9c9163dd,20180135168
515,Lista de Exercícios 1 - Expressões e variáveis,5c77e0c27776520411e9afcb,8,15,53.333333333333336,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,5ca4b8ebb50b333d9c9163dd,20180106308
516,Lista de Exercícios 1 - Expressões e variáveis,5c77e1697776520411e9afcd,1,15,6.666666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,5ca4b8ebb50b333d9c9163dd,20180107600
517,Lista de Exercícios 1 - Expressões e variáveis,5c77e6787776520411e9afd7,8,15,53.333333333333336,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,5ca4ca08b50b333d9c9163fa,20180109909
518,Lista de Exercícios 1 - Expressões e variáveis,5c77f58d7776520411e9aff4,14,15,93.33333333333333,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ca4b931b50b333d9c9163df,20180146250
519,Lista de Exercícios 1 - Expressões e variáveis,5c77f6227776520411e9aff6,1,15,6.666666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ca4b931b50b333d9c9163df,20180136334
520,Lista de Exercícios 1 - Expressões e variáveis,5c77f6c37776520411e9aff7,5,15,20.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ca4b931b50b333d9c9163df,20160147484
521,Lista de Exercícios 1 - Expressões e variáveis,5c77f7017776520411e9aff8,1,15,6.666666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ca4b931b50b333d9c9163df,20180156687
522,Lista de Exercícios 1 - Expressões e variáveis,5c77f7ed7776520411e9affd,2,15,13.333333333333334,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ca4b931b50b333d9c9163df,20180106700
523,Lista de Exercícios 1 - Expressões e variáveis,5c77f8317776520411e9affe,12,15,80.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ca4b931b50b333d9c9163df,20180041393
524,Lista de Exercícios 1 - Expressões e variáveis,5c77f8f17776520411e9b011,10,15,66.66666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,5ca4b90cb50b333d9c9163de,20180087973
525,Lista de Exercícios 1 - Expressões e variáveis,5c77f8ff7776520411e9b012,4,15,26.666666666666668,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ca4b931b50b333d9c9163df,20180135050
526,Lista de Exercícios 1 - Expressões e variáveis,5c77fa897776520411e9b01c,1,15,6.666666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,5ca4b90cb50b333d9c9163de,20180044170
527,Lista de Exercícios 1 - Expressões e variáveis,5c77feb27776520411e9b02d,5,15,33.333333333333336,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ca4b931b50b333d9c9163df,20180038450
528,Lista de Exercícios 1 - Expressões e variáveis,5c78145f7776520411e9b037,7,15,33.333333333333336,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ca4b931b50b333d9c9163df,20190078833
529,Lista de Exercícios 1 - Expressões e variáveis,5c791a2e7776520411e9b11c,15,15,100.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01D,5ca4ca24b50b333d9c9163fb,20180146340
530,Lista de Exercícios 1 - Expressões e variáveis,5c7c29ea23798d040d026b37,12,15,80.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,5ca4b931b50b333d9c9163df,20180032634
531,Lista de Exercícios 1 - Expressões e variáveis,5c810ea023798d040d026d2b,13,15,86.66666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,5ca4b75db50b333d9c9163d9,20180089118
532,Lista de Exercícios 1 - Expressões e variáveis,5c8128fe23798d040d026d59,10,15,66.66666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,5ca4b90cb50b333d9c9163de,20180109168
533,Lista de Exercícios 1 - Expressões e variáveis,5c81298423798d040d026d5b,1,15,6.666666666666667,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,5ca4b90cb50b333d9c9163de,20180043950
534,Lista de Exercícios 1 - Expressões e variáveis,5c812b2023798d040d026d62,14,15,93.33333333333333,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,5ca4b90cb50b333d9c9163de,20180039653
